entity_text,entity_type
僵直性脊椎炎,clinical_event
骨質增生,clinical_event
髂脛束症候群,clinical_event
脊椎滑脫,clinical_event
缺血性壞死,clinical_event
關節置換,clinical_event
板機指,clinical_event
落枕,clinical_event
保母肘,clinical_event
運動損傷,clinical_event
腕隧道症候群,clinical_event
椎管狹窄,clinical_event
沾黏性肩關節囊炎,clinical_event
脊椎側彎,clinical_event
扁平足,clinical_event
慢性疲勞綜合症,clinical_event
纖維肌痛症,clinical_event
皮膚疾病描述,clinical_event
濕疹,clinical_event
痤瘡,clinical_event
青春痘,clinical_event
粉刺,clinical_event
癬病,clinical_event
牛皮癬,clinical_event
花斑癬,clinical_event
灰趾甲,clinical_event
疣,clinical_event
色素異常疾病,clinical_event
雀斑,clinical_event
黑斑,clinical_event
肝斑,clinical_event
太田母斑,clinical_event
異位性皮膚炎,clinical_event
全身性紅斑性狼瘡,clinical_event
圓盤樣狼瘡,clinical_event
雄性禿,clinical_event
圓禿,clinical_event
拔毛癖,clinical_event
痣,clinical_event
汗管瘤,clinical_event
皮膚癌,clinical_event
鱗狀細胞癌,clinical_event
基底細胞癌,clinical_event
黑色素細胞癌,clinical_event
猩紅熱,clinical_event
破傷風,clinical_event
鼠疫,clinical_event
霍亂,clinical_event
傷寒,clinical_event
沙門氏桿菌病,clinical_event
志賀桿菌病,clinical_event
梅毒,clinical_event
結核病,clinical_event
麻瘋病,clinical_event
百日咳,clinical_event
毒性休克症候群,clinical_event
食物中毒,clinical_event
斑疹傷寒,clinical_event
Q型流感,clinical_event
蛔蟲病,clinical_event
蟯蟲病,clinical_event
絛蟲病,clinical_event
囊蟲病,clinical_event
陰虱,clinical_event
瘧疾,clinical_event
痢疾,clinical_event
上呼吸道感染,clinical_event
天花,clinical_event
小兒痲痺症,clinical_event
水痘,clinical_event
白喉,clinical_event
狂犬病,clinical_event
黃熱病,clinical_event
登革熱,clinical_event
手足口病,clinical_event
疣,clinical_event
愛滋病,clinical_event
流行性感冒,clinical_event
禽流感,clinical_event
嚴重急性呼吸道症候群,clinical_event
舞蹈病,clinical_event
遺傳病,clinical_event
骨盆腔發炎,clinical_event
牙周疾病,clinical_event
瘟疫,clinical_event
鸚鵡熱,clinical_event
軟骨病變,clinical_event
裂谷熱,clinical_event
鏈球菌,clinical_event
毛囊蟲病,clinical_event
慢性疲勞症候群,clinical_event
纖維肌痛症,clinical_event
AAA,clinical_event
AAS,clinical_event
ABCD syndrome,clinical_event
ACC,clinical_event
ACS,clinical_event
ACTH deficiency,clinical_event
AD,clinical_event
AD,clinical_event
ADD,clinical_event
ADD-RT,clinical_event
ADEM,clinical_event
ADHD,clinical_event
AERD,clinical_event
AF,clinical_event
AGS,clinical_event
AHC,clinical_event
AHF,clinical_event
AIDS,clinical_event
AIP,clinical_event
ALA DD,clinical_event
ALD,clinical_event
ALI,clinical_event
ALL,clinical_event
ALS,clinical_event
AMD,clinical_event
AML,clinical_event
AOCD,clinical_event
AODM,clinical_event
AOS,clinical_event
APA,clinical_event
APS,clinical_event
ARBD,clinical_event
ARD,clinical_event
ARDS,clinical_event
ARND,clinical_event
AS,clinical_event
AS,clinical_event
ASCVD,clinical_event
ASD,clinical_event
ASDs,clinical_event
ASHF,clinical_event
ASS,clinical_event
A-T,clinical_event
AVMs,clinical_event
BA,clinical_event
BBS,clinical_event
BEB,clinical_event
BD,clinical_event
BEH,clinical_event
BH,clinical_event
BMD,clinical_event
BPAD,clinical_event
BPD,clinical_event
BPH,clinical_event
BS,clinical_event
BSE,clinical_event
BSS,clinical_event
BV,clinical_event
CA,clinical_event
CACH,clinical_event
CAD,clinical_event
CADASIL,clinical_event
CAP,clinical_event
CAPD,clinical_event
CCD,clinical_event
CCHF,clinical_event
CCHS,clinical_event
CCM,clinical_event
CDG,clinical_event
CDGS,clinical_event
CDHF,clinical_event
CEP,clinical_event
CESD,clinical_event
CF,clinical_event
CFIDS,clinical_event
CFS,clinical_event
CGBD,clinical_event
CH,clinical_event
CHARGE syndrome,clinical_event
CHD,clinical_event
CHD,clinical_event
CHD,clinical_event
CHF,clinical_event
CIDP,clinical_event
CIPA,clinical_event
CIP,clinical_event
CJD,clinical_event
CKD,clinical_event
CML,clinical_event
CMs,clinical_event
CMT disease,clinical_event
CMT1A,clinical_event
CMT1B,clinical_event
CMT1C,clinical_event
CMT1D,clinical_event
CMT1E,clinical_event
CMT1F,clinical_event
CMT1X,clinical_event
CMT2,clinical_event
COFS,clinical_event
COLD,clinical_event
COPD,clinical_event
COVID-19,clinical_event
CP,clinical_event
CP/CPPS,clinical_event
CPDD,clinical_event
CPM,clinical_event
CPPS,clinical_event
CRE,clinical_event
CRF,clinical_event
CRKP,clinical_event
CRPS,clinical_event
CSA,clinical_event
CSD,clinical_event
CTE,clinical_event
CTF,clinical_event
CVD,clinical_event
CWD,clinical_event
DAS,clinical_event
DBA,clinical_event
DBMD,clinical_event
DD,clinical_event
DEF,clinical_event
DF,clinical_event
DH,clinical_event
DHF,clinical_event
DHF,clinical_event
DHPR,clinical_event
DI,clinical_event
DID,clinical_event
DiG,clinical_event
DISH,clinical_event
DJD,clinical_event
DLB,clinical_event
DM,clinical_event
DMD,clinical_event
DP,clinical_event
DPT,clinical_event
DRSP disease,clinical_event
DS,clinical_event
DSPS,clinical_event
DTs,clinical_event
DVD,clinical_event
DVT,clinical_event
ED,clinical_event
ED,clinical_event
EDS,clinical_event
EDS,clinical_event
EEE,clinical_event
EHK,clinical_event
EMH,clinical_event
EMR,clinical_event
ENS,clinical_event
EPM,clinical_event
EPP,clinical_event
ESRD,clinical_event
ESS,clinical_event
EVD,clinical_event
FAE,clinical_event
FAS,clinical_event
FASDs,clinical_event
FFI,clinical_event
FMA,clinical_event
FMD,clinical_event
FMS,clinical_event
FSP,clinical_event
FTD,clinical_event
FUO,clinical_event
FVS,clinical_event
Fx,clinical_event
FXS,clinical_event
GAD,clinical_event
GAN,clinical_event
GAS disease,clinical_event
GBS,clinical_event
GBS disease,clinical_event
GCE,clinical_event
GD,clinical_event
GERD,clinical_event
GI,clinical_event
GIB,clinical_event
GN,clinical_event
GSS disease,clinical_event
GT/LD,clinical_event
GVHD,clinical_event
GWD,clinical_event
H1N1 flu,clinical_event
HAS,clinical_event
HCP,clinical_event
HD,clinical_event
HDL2,clinical_event
HELLP syndrome,clinical_event
HeV Infection,clinical_event
HF,clinical_event
HFA,clinical_event
HFMD,clinical_event
HFRS,clinical_event
HI,clinical_event
HiB disease,clinical_event
HIBM,clinical_event
HMSN Type III,clinical_event
HOH,clinical_event
HTN,clinical_event
HPRT deficiency,clinical_event
HPS,clinical_event
HPV Infection,clinical_event
HSP,clinical_event
IBD,clinical_event
IBIDS syndrome,clinical_event
IBM,clinical_event
IBS,clinical_event
IBS,clinical_event
IC/PBS,clinical_event
ICF syndrome,clinical_event
ID,clinical_event
IED,clinical_event
IFAP syndrome,clinical_event
IHA,clinical_event
INAD,clinical_event
IP,clinical_event
IRD,clinical_event
IS,clinical_event
ITP,clinical_event
JAS,clinical_event
JE,clinical_event
JHD,clinical_event
JODM,clinical_event
JRA,clinical_event
KFD,clinical_event
KS,clinical_event
KSS,clinical_event
KTS,clinical_event
KTW Syndrome,clinical_event
LCM,clinical_event
LD,clinical_event
LD,clinical_event
LEMS,clinical_event
LFA,clinical_event
LGV,clinical_event
LKS,clinical_event
LNS,clinical_event
LP,clinical_event
LP,clinical_event
LUHF,clinical_event
MAC,clinical_event
MBD,clinical_event
MCS,clinical_event
MD,clinical_event
MDS,clinical_event
MDD,clinical_event
MDR TB,clinical_event
ME,clinical_event
MERS,clinical_event
MI,clinical_event
MID,clinical_event
MJD,clinical_event
ML,clinical_event
MLD,clinical_event
MMA,clinical_event
MMR,clinical_event
MMRV,clinical_event
MND,clinical_event
MODY,clinical_event
MOH,clinical_event
MPD,clinical_event
MPS I,clinical_event
MPS II,clinical_event
MPS III,clinical_event
MPS IV,clinical_event
MPS VI,clinical_event
MPS VII,clinical_event
MR/DD,clinical_event
MS,clinical_event
MSA,clinical_event
MSDD,clinical_event
NAS,clinical_event
NBIA,clinical_event
NCIP,clinical_event
NCL,clinical_event
NF1,clinical_event
NF2,clinical_event
NKH,clinical_event
NLD,clinical_event
NMDs,clinical_event
NMO,clinical_event
NMS,clinical_event
NP,clinical_event
NPC1,clinical_event
NPH,clinical_event
NTD,clinical_event
NTDs,clinical_event
NTDs,clinical_event
OA,clinical_event
OCD,clinical_event
ODD,clinical_event
OHF,clinical_event
OMA,clinical_event
ON,clinical_event
OPC,clinical_event
OPCA,clinical_event
OSA,clinical_event
OSDD,clinical_event
PBC,clinical_event
PBD,clinical_event
PCOS,clinical_event
PCT,clinical_event
PD,clinical_event
PDD,clinical_event
PDD-NOS,clinical_event
PDD/NOS,clinical_event
PE,clinical_event
PKAN,clinical_event
PLMD,clinical_event
PLS,clinical_event
PMD,clinical_event
PML,clinical_event
PMS,clinical_event
POTS,clinical_event
PPMA,clinical_event
PPS,clinical_event
PSC,clinical_event
PSP,clinical_event
PVL,clinical_event
PW,clinical_event
Q fever,clinical_event
QPD,clinical_event
QPS,clinical_event
RA,clinical_event
RAD,clinical_event
RIND,clinical_event
RLF,clinical_event
RLS,clinical_event
RMDs,clinical_event
ROP,clinical_event
RS,clinical_event
RSD,clinical_event
RTI,clinical_event
RVF,clinical_event
SARS,clinical_event
SB,clinical_event
SBMD,clinical_event
SBS,clinical_event
SC,clinical_event
SD,clinical_event
SDD,clinical_event
SHF,clinical_event
SIDS,clinical_event
SIRS,clinical_event
SIS,clinical_event
SLE,clinical_event
SM,clinical_event
SMA,clinical_event
SMD,clinical_event
SMEI,clinical_event
SMS,clinical_event
SOD,clinical_event
SPD,clinical_event
SPS,clinical_event
SSPE,clinical_event
STEMI,clinical_event
STD,clinical_event
SUNCT,clinical_event
SWS,clinical_event
TAC,clinical_event
TB,clinical_event
TBI,clinical_event
TCS,clinical_event
TEF,clinical_event
TIA,clinical_event
TMH,clinical_event
TMJ/TMD,clinical_event
TMR,clinical_event
TN,clinical_event
TOS,clinical_event
TS,clinical_event
TS,clinical_event
TSC,clinical_event
TSEs,clinical_event
TSP,clinical_event
TTH,clinical_event
TTP,clinical_event
UCPPS,clinical_event
UDA,clinical_event
UTI,clinical_event
UC,clinical_event
URI,clinical_event
VCFS,clinical_event
vCJD,clinical_event
VD,clinical_event
VHF,clinical_event
VHL,clinical_event
VP,clinical_event
VSD,clinical_event
VVC,clinical_event
VWD,clinical_event
VWM disease,clinical_event
WAGR syndrome,clinical_event
WD,clinical_event
WEE,clinical_event
WS,clinical_event
X-ALD,clinical_event
X-CALD,clinical_event
XDH and AOX dual deficiency,clinical_event
XDH deficiency,clinical_event
XDP,clinical_event
XDR TB,clinical_event
XHED,clinical_event
XLSA,clinical_event
XMEN,clinical_event
XP,clinical_event
XSCID,clinical_event
XXX syndrome,clinical_event
YF,clinical_event
YNS,clinical_event
YSS,clinical_event
YVS,clinical_event
YY syndrome,clinical_event
ZAP-70 deficiency,clinical_event
ZBLS,clinical_event
ZES,clinical_event
ZLS,clinical_event
ZS,clinical_event
ZTTK syndrome,clinical_event
ABCD,clinical_event
CHARGE,clinical_event
CMT,clinical_event
DRSP,clinical_event
GAS,clinical_event
GBS,clinical_event
GSS,clinical_event
H1N1,clinical_event
HELLP,clinical_event
HiB,clinical_event
IBIDS,clinical_event
ICF,clinical_event
IFAP,clinical_event
VWM,clinical_event
WAGR,clinical_event
XXX,clinical_event
YY,clinical_event
ZTTK,clinical_event
