entity_text,entity_type
事務長,profession
醫務人員,profession
水手長,profession
水手,profession
銅匠,profession
木匠,profession
泵匠,profession
電機師,profession
廚師,profession
服務生,profession
實習生,profession
遊覽船之駕駛及工作人員,profession
小汽艇之駕駛及工作人員,profession
碼頭工人及領班,profession
堆高機操作員,profession
倉庫管理人,profession
領航員,profession
引水人,profession
關務人員,profession
稽查人員,profession
緝私人員,profession
拖船駕駛員及工作人員,profession
渡輪駕駛員及工作人員,profession
救難船員,profession
遊汽艇修護人員,profession
港檢所檢驗消毒人員,profession
油船清理工,profession
港口警衛及安全人員,profession
碼頭吊車操作人員,profession
商船高級船員,profession
商船一般船員,profession
交通船高級船員,profession
交通船一般船員,profession
驗船工人,profession
塔臺工作人員,profession
檢查人員,profession
運務人員,profession
站內清潔工人,profession
機場內交通車司機,profession
行李貨運搬運工人,profession
加添燃料員,profession
飛機洗刷人員,profession
清潔工,profession
跑道維護工,profession
機械員,profession
飛機修護人員,profession
辦事處人員,profession
票務人員,profession
機場櫃臺人員,profession
清艙員,profession
報關人員,profession
理貨員,profession
民航機飛行人員,profession
直昇機飛行員,profession
機場警衛及安全人員,profession
空橋車駕駛,profession
地面導航人員,profession
櫃檯行李員,profession
民航機培訓人員,profession
空安官,profession
試飛員,profession
導遊,profession
救難小組,profession
國內泛舟安全人員,profession
登山嚮導,profession
外務員,profession
送機人員,profession
一般內勤服務人員,profession
收帳員,profession
技工,profession
搬運行李服務人員,profession
客房服務人員,profession
洗衣人員,profession
水電,profession
機電工,profession
泊車人員,profession
保安人員,profession
一般內勤工作人員,profession
櫃臺人員,profession
採購人員,profession
服務人員,profession
洗碗工,profession
清潔工,profession
廚房雜工,profession
領檯帶位人員,profession
建築師,profession
製圖員,profession
測量員,profession
業務員,profession
引導參觀工地之服務人員,profession
模板工,profession
泥水匠,profession
混凝土混合機操作員,profession
油漆工,profession
水電工,profession
鋼骨結構工人,profession
鷹架架設工人,profession
焊工,profession
建築工程車輛駕駛員,profession
建築工程車輛機械操作員,profession
承包商,profession
磨石工人,profession
洗石工人,profession
石棉瓦或浪板安裝工人,profession
鋁門窗裝修人員,profession
排水工程人員,profession
防水工程人員,profession
營造廠負責人,profession
輕鋼架架設人員,profession
挖土機,profession
挑磚工人,profession
挖井工程人員,profession
空調風管架設人員,profession
拆屋,profession
遷屋工人,profession
鐵門窗裝修工人,profession
噴漆工,profession
雜工,profession
鐵工,profession
西工,profession
空中吊車操作人員,profession
樓玻璃帷幕安裝,profession
貼瓷磚,profession
貼瓷磚,profession
搭鐵厝,profession
搭鐵厝,profession
捷運工程人員,profession
捷運工程人員,profession
防漏工程人員,profession
防熱工程人員,profession
景觀設計師,profession
造景工人,profession
布輪工,profession
領班,profession
監工,profession
道路工程機械操作員,profession
道路工程車輛駕駛員,profession
山地舖設工人,profession
平地舖設工人,profession
維護工人,profession
電線架設及維護工人,profession
管道舖設及維護工人,profession
高速公路工程人員,profession
交通號誌裝設及標線人員,profession
公園,profession
道路路燈維修工,profession
領班,profession
監工,profession
船體切割人員,profession
船體切割人員,profession
拆船工人,profession
安裝工人,profession
修理及維護工人,profession
操作員,profession
設計製圖人員,profession
地毯之裝設人員,profession
室內裝璜人員,profession
室外裝璜人員,profession
承包商,profession
監工,profession
地質探測員,profession
地質探測員,profession
工地看守員,profession
海灣港口工程人員,profession
水壩工程人員,profession
橋樑工程人員,profession
隧道工程人員,profession
潛水工程人員,profession
爆破工程人員,profession
挖泥船工人,profession
地鐵,profession
捷運工程人員,profession
地面鑿井工程人員,profession
船舶油漆工,profession
海洋資源探勘,profession
領班,profession
監工,profession
高爾夫球具製造工,profession
鋼鐵廠負責人,profession
鋼鐵廠負責人,profession
製模工,profession
板金工,profession
裝配工,profession
焊接工,profession
車床工,profession
車床工,profession
鑄造工,profession
鍋爐工,profession
鉛字鑄造工,profession
鐵工廠工人,profession
機械廠工人,profession
電鍍工,profession
銑床工,profession
剪床工,profession
沖床工,profession
修理工,profession
模具工,profession
彎管工,profession
熱處理,profession
大小五金製造工,profession
風管製造工,profession
鋁合金鑄造,profession
翻砂工,profession
鐵櫃技工,profession
貨櫃製造工人,profession
鐵捲工,profession
鉗工，丸鐵工,profession
鑽床工,profession
機器操作修理員,profession
農業機器製造品管員,profession
煉鋁從業人員,profession
鋁門窗製造裝修工,profession
領班,profession
監工,profession
包裝工人,profession
製造工,profession
板電鍍,profession
塵室工作人員,profession
技術裝配工,profession
領班,profession
監工,profession
空氣調節器之裝修人員,profession
有關高壓電之工作人員,profession
冷凍修理工,profession
電機裝配修理人員,profession
室內消防器材裝修人員,profession
電機業負責人,profession
領班,profession
監工,profession
塑膠射出成型工人,profession
塑膠射出成型工人,profession
塑膠袋製造,profession
印刷,profession
高週波充氣玩具製造,profession
鞋模製造工人,profession
領班,profession
監工,profession
採掘工,profession
爆破工,profession
陶瓷,profession
磚塊,profession
陶瓷彩繪工,profession
砂輪製造工,profession
木炭製造工,profession
石棉瓦工作,profession
作業者,profession
硫酸,profession
鹽酸,profession
硝酸製造工,profession
電池製造,profession
電池製造,profession
液化氣體製造工,profession
化學實驗師,profession
藥品製造工,profession
品管員,profession
化學原料品管員,profession
火藥爆竹製造及處理人員,profession
製造工人,profession
製造工人,profession
修理保養工人,profession
修理保養工人,profession
領班,profession
監工,profession
試車人員,profession
板金,profession
高速公路巡迴修理車工,profession
司機,profession
裝璜工,profession
噴漆工,profession
冷氣裝配員,profession
烤漆工,profession
輪胎裝修,profession
瓦斯車安裝人員,profession
汽車玻璃裝配工,profession
設計師,profession
染整工人,profession
成衣,profession
機械維修,profession
打版師,profession
造紙廠工人,profession
紙漿廠工人,profession
紙箱製造工人,profession
品管,profession
軋紙盒工人,profession
紙盒黏貼工人,profession
裁紙工人,profession
紙箱包裝工人,profession
領班,profession
監工,profession
木製傢俱製造工人,profession
木製傢俱製造修理工,profession
金屬傢俱製造工人,profession
金屬傢俱修理工,profession
傢俱油漆工,profession
傢俱運送工人,profession
大理石傢俱製造修理工,profession
藤製傢俱製造修理工,profession
竹木製手工藝品之加工工人,profession
竹木製手工藝品之雕刻工人,profession
金屬手工藝品之加工工人,profession
金屬手工藝品之雕刻工人,profession
布類製品工藝品之加工工人,profession
礦石手工藝品加工人員,profession
珠寶首飾加工,profession
皮革手工藝品加工,profession
雕塑工人,profession
燒陶工人,profession
手拉坯工人,profession
陶藝加工人員,profession
冰塊製造,profession
碾米廠操作人員,profession
領班,profession
監工,profession
煙酒製造工,profession
煙酒廠機械操作,profession
煙酒廠機械維修人員,profession
酒廠化驗人員,profession
麵食點心製作人員,profession
裝罐工,profession
裝瓶工人,profession
利樂包包裝工人,profession
包裝工,profession
麵包師父,profession
豆類食品加工工人,profession
一般製造工人,profession
車床工,profession
車床工,profession
家電維修人員,profession
領班,profession
監工,profession
切割,profession
安裝,profession
琉璃製造工,profession
玻璃藝品製造工,profession
日光燈製造工,profession
技師,profession
品管,profession
皮箱,profession
皮包製造工人,profession
皮包代工,profession
皮革製造工人,profession
皮衣製造工人,profession
皮鞋製造工人,profession
皮革沖裁,profession
皮革製造染色,profession
皮革曬整型,profession
倉庫管理,profession
樂器安裝組合維修人員,profession
中藥材加工人員,profession
原子炭製造工,profession
鑰匙加工人員,profession
刻印加工人員,profession
化妝品製造工人,profession
木雕,profession
磚塊製造工人,profession
陶瓷製造工,profession
錄音,profession
錄影帶製作人員,profession
錄音帶製造工人,profession
保麗龍製造工,profession
保齡球製造工人,profession
漁網製造工人,profession
釣具製造工人,profession
飲水機製造工人,profession
飲水機維修工人,profession
影印傳真機製造工人,profession
影印傳真機維修工人,profession
外勤記者,profession
攝影記者,profession
戰地記者,profession
推銷員,profession
排版工,profession
裝訂工,profession
印刷工,profession
送貨員,profession
送報員,profession
製版工,profession
打字人員,profession
照相製版,profession
電腦排板,profession
廣告影片之拍攝錄製人員,profession
廣告招牌製作架設人員,profession
美工設計,profession
企劃人員,profession
廣告招牌繪製人員,profession
道路標誌製造工,profession
廣告旗幟製作,profession
獎牌記念品買賣,profession
獎牌記念品製作,profession
廣告招牌製造人員,profession
道路標誌架設人員,profession
一般醫務行政人員,profession
一般醫師及護士,profession
精神病科醫師,profession
看護及護士,profession
醫院炊事,profession
水電,profession
電機工,profession
病理檢查員,profession
分析員,profession
放射線之技術人員,profession
放射線之修護人員,profession
助產士,profession
跌打損傷治療人員,profession
監獄,profession
看守所醫生,profession
護理人員,profession
齒模工,profession
煙毒勒戒所人員,profession
中途之家,profession
安養院工作人員,profession
做月子,profession
育嬰中心工作人員,profession
按摩師,profession
復健人員,profession
勞,profession
健保局調查人員,profession
製片人,profession
影片商,profession
編劇,profession
一般演員,profession
武打演員,profession
特技演員,profession
化粧師,profession
場記,profession
攝影工作人員,profession
燈光及音響效果工作人員,profession
沖片工作人員,profession
洗片工作人員,profession
電視記者,profession
機械工,profession
電工,profession
佈景搭設人員,profession
電影院售票員,profession
電影院放映人員,profession
電影院服務人員,profession
武術指導,profession
現場指導,profession
助理導播,profession
影片剪接人員,profession
播音,profession
錄音,profession
配音人員,profession
燈光及音響器材架設人員,profession
錄影帶出租店負責人,profession
店員,profession
有線電視架設人員,profession
採訪車,profession
轉播車駕駛,profession
教練,profession
球場保養工人,profession
球僮,profession
職業高爾夫球員,profession
記分員,profession
櫃檯人員,profession
機械修護工人,profession
清潔工人,profession
吧檯人員,profession
機械維護人員,profession
管理員,profession
售票員,profession
救生員,profession
餐飲工作人員,profession
電動玩具操作員,profession
一般清潔工,profession
獸欄清潔工,profession
水電機械工,profession
動物園馴獸師,profession
飼養人員,profession
獸醫,profession
鳥類,profession
海豚訓練員,profession
電動遊樂場負責人,profession
KTV,profession
MTV,profession
PUB,profession
會計,profession
服務生,profession
電動遊樂器操作員,profession
遊樂器維修工人,profession
作曲人員,profession
編曲人員,profession
演奏人員,profession
繪畫人員,profession
舞蹈演藝人員,profession
雕塑人員,profession
戲劇演員,profession
巡迴演出戲劇團體人員,profession
作家,profession
魔術師,profession
魔術助理人員,profession
演藝經紀人,profession
宣傳,profession
布袋戲偶操作人員,profession
巡迴演出模特兒,profession
一般演出模特兒,profession
雜耍,profession
歌手,profession
咖啡廳工作人員,profession
茶室工作人員,profession
酒家工作人員,profession
樂戶工作人員,profession
舞廳工作人員,profession
歌廳工作人員,profession
酒吧工作人員,profession
保鑣,profession
電玩,profession
小鋼珠工作人員,profession
有坐檯之娛樂場所,profession
理容院,profession
按摩院等之工作人員,profession
工作人員,profession
DJ,profession
脫衣舞,profession
鋼管秀舞者,profession
三溫暖負責人及櫃檯人員,profession
三溫暖一般工作人員,profession
教師,profession
學生,profession
校工,profession
軍訓教官,profession
體育教師,profession
有氧舞蹈教師,profession
娃娃車司機,profession
武道館教練,profession
健身房教練,profession
餐飲補習班教師,profession
校警,profession
工藝教師,profession
負責人,profession
圖書館工作人員,profession
博物館工作人員,profession
汽車駕駛訓練班教練,profession
各項運動教練,profession
救國團張老師,profession
團康人員,profession
監理所路考官,profession
寺廟及教堂管理人員,profession
宗教團體工作人員,profession
僧尼,profession
道士,profession
及傳教人員,profession
乩童,profession
寺廟雜工,profession
神壇工作人員,profession
寺廟彩繪人員,profession
外勤郵務人員,profession
包裹搬運人員,profession
快遞郵務公司負責人,profession
快遞郵務公司外務,profession
快遞郵務公司司機,profession
抄錶員,profession
收費員,profession
電信裝置維護修理工,profession
電力裝置維護修理工,profession
電信工程設施之架設人員,profession
電力工程設施之架設人員,profession
電力高壓電工程設施人員,profession
電臺天線維護人員,profession
工程師,profession
設計工程師,profession
電信工程設施架設工程師,profession
電力工程設施架設工程師,profession
水力發電廠工作人員,profession
火力發電廠工作人員,profession
核能電廠行政人員,profession
核廢料處理人員,profession
核子化學工程工作人員,profession
有線電視裝設人員,profession
水壩,profession
水庫管理人員,profession
水利工程設施人員,profession
自來水管裝修人員,profession
抄錶員,profession
收費員,profession
自來水廠水質分析員,profession
巡水員,profession
管線裝修工,profession
收費員,profession
抄錶員,profession
瓦斯器具製造工,profession
瓦斯儲氣槽,profession
分裝廠之工作人員,profession
汽車加氣瓦斯站工作人員,profession
採測員,profession
核工工程環保人員,profession
化學工程環保人員,profession
一般工廠環保人員,profession
海上油污處理人員,profession
下水道清潔工,profession
道路清潔工,profession
儲油槽,profession
儲氣槽清理人員,profession
環保稽核巡查人員,profession
垃圾車駕駛及清潔隊員,profession
捕狗大隊,profession
水質分析人員,profession
污水處理人員,profession
廢五金處理人員,profession
煉油廠工程師,profession
煉油廠領班,profession
加油工人,profession
煉油廠技術工人,profession
廚具商,profession
陶瓷器商,profession
古董商,profession
花卉商,profession
米商,profession
雜貨商,profession
玻璃商,profession
果菜商,profession
石材商,profession
建材商,profession
鐵材商,profession
木材商,profession
五金商,profession
電器商,profession
水電衛生器材商,profession
傢俱商,profession
自行車買賣商,profession
機車買賣商,profession
汽車買賣商,profession
礦物油買賣商,profession
眼鏡商,profession
食品商,profession
文具商,profession
布商,profession
服飾買賣商,profession
魚販,profession
肉販,profession
藥品買賣商,profession
化學原料商,profession
醫療機械儀器商,profession
手工藝品買賣商,profession
裝設工,profession
舊貨收購人員,profession
超市,profession
超商收銀員,profession
銀樓,profession
珠寶負責人及工作人員，當舖負責人及工作人員,profession
銀樓,profession
珠寶加工人員,profession
農藥買賣商,profession
肥料買賣商,profession
鐵櫃,profession
角鋼買賣,profession
體育用品商,profession
香燭,profession
紙錢,profession
爆竹買賣,profession
汽車及用品推展員,profession
流當汽車買賣,profession
皮鞋,profession
皮件買賣商,profession
檳榔攤,profession
屠宰,profession
電宰,profession
流動攤販,profession
單幫客,profession
臨時工人,profession
廢五金商,profession
碾米商,profession
毒蛇買賣,profession
批發商：一般工作人員,profession
批發商：負有搬運工作人員,profession
汽車百貨商,profession
錶框商,profession
調查員,profession
徵信人員,profession
現金運送員,profession
司機,profession
不動產鑑價人員,profession
證券外交割人員,profession
民間互助會會首,profession
民間二胎,profession
金融機構,profession
律師,profession
會計師,profession
代書,profession
經紀人,profession
房東,profession
股票族,profession
公益彩券販賣,profession
家庭代工,profession
土地仲介,profession
公證行外務員,profession
報關行外務員,profession
理髮師,profession
美容師,profession
鐘錶匠,profession
鞋匠,profession
雨傘匠,profession
洗衣店工人,profession
勘輿師,profession
警衛人員,profession
警衛人員,profession
大樓管理員,profession
攝影師,profession
清潔,profession
打臘工人,profession
高樓外部清潔工,profession
車輛保管人員,profession
加油站人員,profession
地磅人員,profession
煙囪清潔工,profession
三溫暖業負責人,profession
三溫暖業櫃檯人員,profession
三溫暖業工作人員,profession
木匠,profession
修理紗窗紗門,profession
裁縫師,profession
相命師,profession
命理分析師,profession
保全公司保全人員,profession
保全設備裝設人員,profession
大樓機電人員,profession
水塔清潔工人,profession
化糞池清理工人,profession
消毒,profession
除虫人員,profession
洗車工人,profession
公路橋樑收費人員,profession
租車公司負責人,profession
內勤人員,profession
租車公司外務,profession
司機,profession
徵信社外勤人員,profession
村里幹事,profession
民眾服務站工作人員,profession
社團,profession
工會,profession
公會職員,profession
民意代表,profession
外燴人員,profession
餐具桌椅出租運送,profession
棚架搭建人員,profession
火災現場勘查人員,profession
軍人服務站人員,profession
民眾服務站人員,profession
網路咖啡店工作人員,profession
停車場收費員,profession
照相館沖片,profession
洗片人員,profession
麵包師傅,profession
汽車美容裝璜,profession
汽車加氣瓦斯站人員,profession
救難人員,profession
救難人員,profession
海難救助人員,profession
寵物店看護人員,profession
八大行業稽核人員,profession
海洋學術研究人員,profession
葬儀社負責人內勤工作人員,profession
司儀,profession
外務員,profession
靈骨塔傳銷人員,profession
禮堂布置人員,profession
屍體管理,profession
化粧人員,profession
靈柩搬運人員,profession
駕駛,profession
陣頭,profession
樂隊人員,profession
火葬場處理人員,profession
墓園管理員,profession
家庭主婦,profession
佣人,profession
退休人員,profession
褓姆,profession
外籍女傭，外籍看護工,profession
警務行政及內勤人員,profession
警察,profession
監獄看守所管理人員,profession
交通警察,profession
刑警,profession
消防隊隊員,profession
鎮暴警察,profession
法警,profession
監獄教導人員,profession
保安警察,profession
保安警察,profession
保安警察,profession
防爆小組,profession
水上警察,profession
空中警察,profession
國家公園警察,profession
森林警察,profession
電信警察,profession
義警,profession
義交,profession
義消,profession
警務特勤人員,profession
港口,profession
機場警衛安全人員,profession
港警所警察,profession
警察大學,profession
警察專科學生,profession
警校文職教師,profession
警校教官,profession
守望相助人員,profession
法官,profession
書記官,profession
檢察官,profession
情治調查人員,profession
情治調查人員,profession
調查局偵查員,profession
一般軍人,profession
行政及內勤人員,profession
憲兵,profession
軍事單位行政及內勤人員,profession
軍校學生,profession
海軍陸戰隊,profession
機械,profession
車輛,profession
飛機,profession
修護人員,profession
土木工程構工人員,profession
彈藥製造人員,profession
海上服勤人員,profession
空中服勤人員,profession
軍事情報局內勤通信人員,profession
軍醫院官兵,profession
軍事研究單位紙上設計人員,profession
後備軍人團管區軍官,profession
軍事學校教官,profession
國防部示範樂隊官兵,profession
國防部藝工隊官兵,profession
離島及前線軍人,profession
軍事單位武器,profession
彈藥研究及管理人員,profession
後勤補給及通訊地勤人員,profession
憲兵部隊,profession
入伍受訓新兵,profession
維護工程師,profession
系統工程師,profession
銷售工程師,profession
銷售工程師,profession
事務機器維修人員,profession
硬體測試人員,profession
通信器材買賣商,profession
店員,profession
室內管線安裝人員,profession
高爾夫球球員,profession
保齡球球員,profession
桌球球員,profession
羽球球員,profession
游泳人員,profession
射箭人員,profession
網球球員,profession
壘球球員,profession
溜冰人員,profession
射擊人員,profession
民俗體育活動人員,profession
舉重人員,profession
籃球球員,profession
排球球員,profession
棒球球員,profession
與賽人員,profession
體操人員,profession
滑草人員,profession
駕乘人員,profession
巧固球球員,profession
手球球員,profession
足球球員,profession
曲棍球球員,profession
冰上曲棍球球員,profession
橄欖球球員,profession
自由車人員,profession
角力人員,profession
摔角人員,profession
柔道人員,profession
空手道人員,profession
跆拳道人員,profession
國術人員,profession
拳擊人員,profession
潛水人員,profession
滑水人員,profession
滑雪人員,profession
馬術人員,profession
特技表演人員,profession
駕駛人員,profession
賽車人員,profession
跳傘人員,profession
