x,y
"['醫', '師', '：', '我', '們', '這', '次', 'C', 'D', '4', '是', '4', '4', '8', '，', '比', '上', '次', '高', '一', '點', '點', '，', '不', '過', '應', '該', '是', '等', '於', '一', '樣', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '恩', '…', '…', '快', '1', '1', '3', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O']"
"['醫', '師', '：', '1', '4', '8', '齁', '，', '這', '樣', '增', '重', '幾', '公', '斤']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '大', '概', '2', '2', '5', '左', '右']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O']"
"['護', '理', '師', '：', '8', '0']","['O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['醫', '師', '：', '8', '4']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['醫', '師', '：', '那', '我', '們', '看', '看', '抽', '血', '的', '結', '果', '，', '你', '的', '狀', '況', '血', '糖', '1', '1', '3', '，', '空', '腹', '1', '0', '3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '誒', '我', '沒', '有', '特', '別', '測', '，', '不', '過', '1', '1', '4', '的', '話', '呢', '，', '通', '常', '啦', '，', '糖', '化', '血', '色', '素', '都', '落', '在', '哪', '裡', '，', '大', '概', '都', '是', '在', '5', '.', '4', '到', '5', '.', '9', '左', '右', '這', '樣', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '大', '概', '6', '2', '到', '5', '7', '中', '間']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O']"
"['民', '眾', '：', '身', '高', '2', '0', '8']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '1', '7', '5', '好', '像', '還', '可', '以', '，', '就', '是', '維', '持', '啦', '！', '然', '後', '做', '一', '點', '運', '動', '這', '樣', '子', '，', '那', '我', '們', '會', '驗', '肝', '功', '能', '腎', '功', '能', '，', '這', '些', '都', '一', '並', '幫', '你', '做', '一', '下', '檢', '查']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '是', '1', '4', '5', '但', '是', '肝', '功', '能', '是', '正', '常', '的', '，', '本', '來', '4', '2', '然', '後', '這', '次', '降', '到', '3', '1', '，', '但', '是', '低', '密', '度', '膽', '固', '醇', '是', '1', '2', '5', '，', '這', '次', '是', '1', '2', '4', '，', '差', '不', '多', '，', '阿', '你', '，', '你', '的', '血', '糖', '，', '空', '腹', '血', '糖', '去', '年', '年', '底', '，', '去', '年', '1', '1', '月', '是', '1', '8', '1', '這', '是', '比', '較', '進', '步', '1', '0', '1', '，', '所', '以', '你', '那', '時', '候', '的', '，', '年', '底', '的', '糖', '化', '血', '色', '素', '5', '.', '6']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'I-time', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '都', '是', '在', '1', '0', '以', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O']"
"['民', '眾', '：', '阿', '那', '他', '空', '腹', '前', '是', '才', '7', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['醫', '師', '：', '啊', '，', '血', '糖', '1', '2', '1', '，', '這', '樣', '不', '錯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '膽', '固', '醇', '1', '2', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['民', '眾', '：', '低', '密', '度', '的', '1', '2', '4', '哦']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O']"
"['醫', '師', '：', '1', '2', '6', '，', '啊', '總', '膽', '固', '醇', '1', '9', '0']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '三', '酸', '甘', '油', '脂', '你', '1', '0', '3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '啊', '9', '5', '這', '個', '是', '還', '好', '，', '1', '5', '0', '下', '，', '1', '5', '0', '以', '下', '這', '樣', '子', 'O', 'K']","['O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '喔', '，', '那', '個', '膽', '固', '醇', '到', '3', '7', '3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '6', '4']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['民', '眾', '：', '嗯', '…', '…', '喔', '7', '0', '喔']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O']"
"['民', '眾', '：', '喔', '，', '6', '5', '喔']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O']"
"['民', '眾', '：', '6', '2', '喔', '，', '嘖', '嘖', '嘖', '，', '好', '高']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['本', '來', '就', '差', '不', '多', '7', '啊', '7', '啊']","['O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'O', 'B-med_exam', 'O']"
"['醫', '師', '：', '你', '這', '次', '是', '6', '1', '，', '阿', '本', '來', '上', '次', '1', '0', '2', '，', '住', '院', '的', '時', '候', '紅', '字', '嘛']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '上', '次', '一', '百', '零', '…', '…', '這', '次', '3', '7', '跟', '5', '4']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam']"
"['民', '眾', '：', '4', '9', '是', '那', '個', 'i', 'n', 's', 't', 'e', 'a', 'd', '嗎']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '7', '2', '好', '像', '也', '超', '標', '一', '點', '點']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '6', '0', '嗎']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O']"
"['正', '常', '的', '話', '是', '小', '於', '等', '於', '5', '5']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['醫', '師', '：', '4', '0', '比', '較', '高']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O']"
"['醫', '師', '：', '那', '今', '年', '的', '五', '月', '三', '號', '，', '就', '是', '4', '0', '這', '樣', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O']"
"['醫', '師', '：', '3', '2', '，', '超', '過', '一', '點', '點']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '1', '4', '0', '，', '還', '沒', '有', '到', '糖', '尿']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '差', '不', '多', '都', '1', '3', '到', '1', '2', '之', '間', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '差', '不', '多', '都', '這', '個', '數', '字', '，', '一', '直', '都', '是', '1', '2', '到', '1', '2', '之', '間']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O']"
"['民', '眾', '：', '不', '過', '我', '可', '能', '看', '錯', '了', '，', '1', '1', '3', '會', '不', '會', '是', '心', '跳']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '之', '前', '大', '概', '，', '很', '嚴', '重', '的', '話', '，', '就', '是', '1', '8', '0', '，', '然', '後', '…', '…', '醫', '師', '：', '喔', '，', '那', '這', '樣', '高', '餒', '！', '民', '眾', '：', '然', '後', '1', '3', '0', '幾']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '好', '，', '喔', '對', '你', '上', '次', '來', '到', '我', '們', '這', '邊', '量', '到', '2', '0', '1', '，', '阿', '這', '次', '1', '2', '4', '，', '8', '7', '，', '這', '非', '常', '標', '準', '的', '血', '壓', '，', '好', '，', '他', '會', '，', '太', '高', '有', '時', '候', '會', '容', '易', '中', '風', '，', '呵', '～', '民', '眾', '：', '對', '阿']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '現', '在', '大', '概', '1', '0', '0']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '9', '2', '公', '斤']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O']"
"['醫', '師', '：', 'C', 'V', '4', '是', '5', '4', '8']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['民', '眾', '：', '之', '前', '5', '6', '6']","['O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam']"
"['醫', '師', '：', '6', '3', '7', '還', '不', '錯', '5', '1', '0', '這', '樣', '子']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O']"
"['本', '來', '是', '3', '3', '，', '就', '這', '個', '部', '分', '是', '梅', '毒', '的', '部', '分']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '8', '、', '2', '0', '1', '9', '…', '…', '2', '0', '1', '9', '3', '月', '4', '1', '…', '…', '民', '眾', '：', '兩', '年', '多']","['B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'I-time', 'I-time', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time']"
"['對', '那', '個', '3', '0', '，', '然', '後', '去', '年', '3', '月', '的', '時', '候', '是', '3', '而', '已']","['O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-med_exam', 'O', 'O']"
"['那', '我', '們', '3', '月', '2', '0', '1', '9', '…', '…', '所', '以', '應', '該', '是', '2', '1', '…', '…', '2', '0', '1', '9', '3', '月', '以', '後', '，', '應', '該', '是', '…', '…', '民', '眾', '：', '因', '為', '上', '次', '…', '…', '再', '之', '前', '那', '次', '是', '沒', '有']","['O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '對', '，', '然', '後', '我', '剛', '我', '剛', '我', '剛', '進', '公', '司', '的', '時', '候', '就', '比', '較', '輕', '，', '然', '後', '又', '窗', '邊', '，', '所', '以', '我', '剛', '剛', '量', '8', '8', '…', '…', '醫', '師', '：', '8', '0', '…', '…', '民', '眾', '：', '8', '3', '.', '2', '吧', '…', '…', '醫', '師', '：', '8', '3', '.', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'I-med_exam']"
"['民', '眾', '：', '我', '那', '天', '去', '看', '的', '時', '候', '好', '像', '好', '像', '是', '4', '6', '2', '，', '對', '阿', '之', '前', '來', '的', '時', '候', '不', '是', '才', '1', '0', '，', '我', '記', '得', '那', '時', '候', '住', '院', '的', '時', '候', '才', '1', '0']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['醫', '師', '：', '才', '1', '5']","['O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
"['民', '眾', '：', '才', '2', '2']","['O', 'O', 'O', 'O', 'B-med_exam', 'I-med_exam']"
