x,y
"['就', '幾', '…', '…', '醫', '師', '：', '六', '千', '多', '而', '已', '啊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O']"
"['醫', '師', '：', '就', '是', '從', '3', '5', '0', '到', '六', '千', '多', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'B-money', 'I-money', 'I-money', 'O']"
"['所', '以', '總', '共', '一', '支', '是', '一', '萬', '八', '，', '三', '支', '是', '一', '千', '五', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O']"
"['醫', '師', '：', '是', '阿', '，', '加', '1', '5', '0', '就', '7', '8', '0', '0', '多', '塊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money', 'I-money']"
"['民', '眾', '：', '一', '瓶', '2', '0', '0', '塊']","['O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money']"
"['醫', '師', '：', '那', '如', '果', '你', '住', '東', '京', '，', '你', '可', '以', '考', '慮', '看', '看', '啦', '，', '這', '大', '概', '就', '是', '目', '前', '就', '這', '兩', '個', '，', '那', '學', '名', '藥', '大', '概', '一', '個', '月', '大', '概', '六', '千', '，', '九', '百', '到', '一', '千', '三', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'O', 'B-money', 'I-money', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money']"
"['醫', '師', '：', '1', '7', '0', '0']","['O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money']"
"['個', '管', '師', '：', '因', '為', '機', '器', '不', '認', '得', '這', '張', '，', '你', '就', '會', '掃', '六', '千', '多', '，', '如', '果', '你', '用', '機', '器', '掃', '的', '話', '是', '全', '額', '了', '，', '所', '以', '你', '是', '１', '、', '０', '不', '分', '還', '是', '偏', '１', '偏', '０']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ｂ', '肝', '我', '們', '會', '打', '三', '劑', '，', '啊', '一', '劑', '，', 'Ｂ', '肝', '比', '較', '便', '宜', '一', '劑', '5', '0', '0', '塊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money']"
"['民', '眾', '：', '一', '個', '月', '這', '樣', '子', '兩', '百']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money']"
"['民', '眾', '：', '而', '且', '因', '為', '如', '果', '一', '個', '月', '大', '概', '9', '0', '0', '的', '話', '我', '還', '負', '擔', '的', '起', '，', '對', '啊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '因', '為', '我', '們', '健', '保', '是', '一', '次', '開', '兩', '個', '禮', '拜', '的', '藥', '，', '阿', '這', '個', '藥', '不', '是', '很', '貴', '，', '剩', '下', '四', '周', '你', '就', '自', '已', '自', '費', '二', '十', '塊', '.', '.', '.', '.', '.', '.', '民', '眾', '：', '嗯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '啊', '那', '個', '一', '天', '兩', '百', '多', '萬', '喔']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O']"
"['民', '眾', '：', '你', '是', '說', '那', '一', '罐', '一', '千', '五', '，', '然', '後', '送', '兩', '罐', '這', '樣', '子', '喔']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['不', '然', '就', '是', '要', '自', '己', '自', '費', '買', '，', '一', '個', '月', '３', '４', '５']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'B-money', 'I-money', 'I-money']"
"['不', '過', '這', '個', '要', '自', '費', '大', '概', '五', '千', '五', '百', '塊', '，', '一', '次', '大', '概', '5', '0', '0', '塊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money']"
"['1', '5', '0', '0', '就', '算', '你', '吃', '下', '面', '依', '需', '求', '，', '就', '是', '4', '顆', '也', '要', '兩', '千', '多', '，', '那', '又', '要', '天', '天', '吃', '，', '一', '個', '月', '要', '兩', '萬', '左', '右', '，', '這', '根', '本', '就', '不', '是', '普', '通', '人', '吃', '得', '起', '的', '一', '個', '價', '格', '，', '所', '以', '才', '會', '有', '這', '個', '公', '費', '的', '補', '助', '計', '劃', '，', '那', '公', '費', '的', '補', '助', '計', '劃', '都', '是', '用', '一', '年', '來', '看', '，', '就', '是', '1', '2', '個', '月', '，', '當', '然', '就', '有', '一', '些', '條', '件', '要', '符', '合']","['B-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '好', '，', '那', '我', '就', '先', '診', '斷', '書', '三', '份', '，', '阿', '自', '費', '的', '肝', '藥', '一', '千', '八']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money']"
"['那', '你', '每', '個', '月', '吃', '基', '本', '上', '還', '是', '有', '點', '多', '啦', '，', '因', '為', '這', '假', '設', '要', '長', '期', '這', '樣', '下', '去', '，', '那', '所', '以', '呃', '另', '外', '一', '些', '，', '就', '是', '我', '們', '可', '以', '給', '予', '幾', '個', '，', '就', '是', '主', '要', '是', '泰', '國', '的', '網', '站', '，', '那', '他', '就', '是', '可', '以', '上', '去', '訂', '所', '謂', '的', '學', '名', '藥', '，', '那', '一', '個', '他', '就', '是', '價', '格', '會', '再', '三', '分', '之', '一', '，', '所', '以', '大', '概', '一', '個', '月', '大', '概', '十', '塊', '錢', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O']"
"['醫', '師', '：', '好', '，', '那', '假', '如', '你', '一', '天', '吃', '兩', '顆', '，', '阿', '吃', '三', '個', '月', '的', '話', '要', '兩', '萬', '餒']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'O']"
"['家', '屬', '：', '好', '喔', '2', '0', '0', '0', '，', '空', '一', '下']","['O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '好', '喔', '兩', '百', '，', '空', '一', '下']","['O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '恩', '，', '所', '以', '是', '每', '次', '打', '都', '是', '一', '萬', '到', '二', '萬']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money']"
"['醫', '師', '：', '好', '，', '那', '我', '就', '先', '診', '斷', '書', '三', '份', '，', '阿', '自', '費', '的', '肝', '藥', '1', '6', '0', '0']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money']"
"['那', '你', '每', '個', '月', '吃', '基', '本', '上', '還', '是', '有', '點', '多', '啦', '，', '因', '為', '這', '假', '設', '要', '長', '期', '這', '樣', '下', '去', '，', '那', '所', '以', '呃', '另', '外', '一', '些', '，', '就', '是', '我', '們', '可', '以', '給', '予', '幾', '個', '，', '就', '是', '主', '要', '是', '泰', '國', '的', '網', '站', '，', '那', '他', '就', '是', '可', '以', '上', '去', '訂', '所', '謂', '的', '學', '名', '藥', '，', '那', '一', '個', '他', '就', '是', '價', '格', '會', '再', '三', '分', '之', '一', '，', '所', '以', '大', '概', '一', '個', '月', '大', '概', '一', '千', '七', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O']"
"['家', '屬', '：', '7', '8', '0', '0', '多', '塊', '還', '好', '啦']","['O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O']"
"['不', '然', '就', '是', '要', '自', '己', '自', '費', '買', '，', '一', '個', '月', '五', '千', '五']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'B-money', 'I-money', 'I-money']"
"['醫', '師', '：', '就', '等', '於', '說', '假', '設', '你', '每', '個', '月', '吃', '，', '每', '天', '吃', '的', '話', '，', '大', '概', '一', '個', '月', '會', '大', '概', '一', '千', '三', '左', '右', '的', '藥', '錢']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O']"
"['醫', '師', '：', '就', '是', '說', '，', '我', '覺', '得', '是', '這', '樣', '子', '阿', '，', '就', '是', '我', '們', '預', '防', '藥', '當', '然', '有', '很', '多', '種', '阿', '，', '那', '吃', '藥', '當', '然', '是', '一', '個', '…', '…', '一', '個', '，', '一', '個', '選', '擇', '，', '而', '…', '…', '而', '那', '，', '假', '設', '你', '就', '是', '你', '…', '…', '你', '也', '已', '經', '吃', '這', '樣', '子', '吃', '了', '將', '近', '兩', '年', '了', '，', '所', '以', '這', '可', '能', '可', '以', '是', '一', '個', '繼', '續', '，', '如', '覺', '得', '還', '不', '錯', '是', '可', '能', '可', '以', '是', '一', '個', '繼', '續', '下', '去', '的', '方', '法', '，', '那', '但', '是', '這', '絕', '對', '不', '會', '是', '唯', '一', '的', '一', '個', '方', '法', '，', '所', '以', '就', '是', '說', '，', '第', '一', '個', '當', '然', '如', '果', '覺', '得', '，', '我', '…', '…', '我', '是', '覺', '得', '如', '果', '以', '一', '百', '塊', '來', '說', '還', '可', '以', '的', '的', '話', '，', '那', '或', '許', '我', '們', '就', '是', '也', '可', '以', '朝', '向', '這', '個', '部', '分', '去', '處', '理', '啦', '，', '喔', '，', '因', '為', '，', '那', '當', '然', '如', '果', '說', '覺', '得', '，', '阿', '，', '2', '0', '0', '0', '還', '是', '有', '一', '點', '多', '那', '是', '…', '…', '就', '是', '包', '括', '像', '其', '它', '你', '也', '可', '以', '就', '是', '認', '真', '戴', '保', '險', '套', '阿', '那', '等', '等', '的', '，', '這', '…', '…', '這', '就', '是', '也', '還', '是', '可', '以', '是', '其', '他', '的', '替', '代', '的', '這', '個', '方', '式', '啦', '，', '我', '記', '得', '你', '是', '說', '你', '新', '交', '了', '一', '個', '男', '友', '，', '不', '是']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '你', '是', '說', '那', '一', '罐', '３', '４', '５', '，', '然', '後', '送', '兩', '罐', '這', '樣', '子', '喔']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['那', '你', '每', '個', '月', '吃', '基', '本', '上', '還', '是', '有', '點', '多', '啦', '，', '因', '為', '這', '假', '設', '要', '長', '期', '這', '樣', '下', '去', '，', '那', '所', '以', '呃', '另', '外', '一', '些', '，', '就', '是', '我', '們', '可', '以', '給', '予', '幾', '個', '，', '就', '是', '主', '要', '是', '泰', '國', '的', '網', '站', '，', '那', '他', '就', '是', '可', '以', '上', '去', '訂', '所', '謂', '的', '學', '名', '藥', '，', '那', '一', '個', '他', '就', '是', '價', '格', '會', '再', '三', '分', '之', '一', '，', '所', '以', '大', '概', '一', '個', '月', '大', '概', '8', '0', '0', '左', '右']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'O', 'O']"
"['醫', '師', '：', '我', '們', '醫', '院', '好', '像', '是', '３', '４', '５']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money']"
"['醫', '師', '：', '對', '啊', '，', '賣', '的', '都', '，', '通', '常', '沒', '良', '心', '的', '也', '是', '跟', '你', '賣', '7', '8', '0', '0', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O']"
"['家', '屬', '：', '好', '喔', '1', '2', '0', '0', '，', '空', '一', '下']","['O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '那', '個', '要', '1', '5', '0', '0', '～']","['O', 'O', 'O', 'O', 'O', 'O', 'B-money', 'I-money', 'I-money', 'I-money', 'O']"
