x,y
"['民', '眾', '：', '然', '後', '下', '次', '就', 'T', 'A', 'C']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['D', 'A', 'S']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '夜', '盲', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '霍', '亂']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'S', 'B', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'D', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'A', 'C', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['P', 'M', 'L']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'Z', 'T', 'T', 'K', ' ', 's', 'y', 'n', 'd', 'r', 'o', 'm', 'e']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'M', 'S', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['B', 'V']","['B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'B', 'P', 'H']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '大', '腸', '激', '躁', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['A', 'S', 'H', 'F']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'S', 'U', 'N', 'C', 'T']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'R', 'T', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'S', 'P', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'C', 'H', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['斑', '疹', '傷', '寒']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '鵝', '口', '瘡']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '唇', '顎', '裂']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'F', 'M', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '性', '偏', '好', '障', '礙']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '風', '疹']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['大', '腸', '激', '躁', '症']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'E', 'E', 'E']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '大', '血', '管', '轉', '位']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'R', 'L', 'F']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'A', 'C', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '小', '兒', '痲', '痺', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'O', 'N']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '輸', '尿', '管', '癌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '痢', '疾']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '大', '腸', '激', '躁', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '血', '友', '病']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'H', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'C', '型', '肝', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '痤', '瘡']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'B', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['注', '意', '力', '不', '足', '過', '動', '症']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '大', '血', '管', '轉', '位']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['A', 'L', 'A', ' ', 'D', 'D']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '侏', '儒', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'C', 'A', 'C', 'H']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'G', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'B', 'P', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '恐', '慌', '症']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'F', 'U', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'J', 'H', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '肝', '硬', '化']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '脊', '椎', '滑', '脫']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'E', 'P', 'M']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '水', '痘']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'H', 'F', 'R', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '裂', '谷', '熱']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '心', '肌', '梗', '塞']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'G', 'A', 'S', ' ', 'd', 'i', 's', 'e', 'a', 's', 'e']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'N', 'T', 'D', 's']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '高', '血', '壓']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '鐮', '刀', '型', '紅', '血', '球', '疾', '病']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'E', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'N', 'K', 'H']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'N', 'C', 'I', 'P']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'O', 'M', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'W', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'I', 'C', '/', 'P', 'B', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['F', 'A', 'E']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'W', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '肺', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '上', '呼', '吸', '道', '感', '染']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '心', '律', '不', '整']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'C', 'F']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['上', '呼', '吸', '道', '感', '染']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['C', 'M', 'T', '1', 'B']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'A', 'R', 'N', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'A', '-', 'T']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '休', '克']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['C', 'A', 'P']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['B', 'B', 'S']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['I', 'C', 'F', ' ', 's', 'y', 'n', 'd', 'r', 'o', 'm', 'e']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'C', 'E', 'P']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'H', 'F']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'Y', 'N', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['F', 'F', 'I']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', '胰', '臟', '癌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['A', 'L', 'S']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'Z', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'F', 'T', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['C', 'F', 'I', 'D', 'S']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '陰', '道', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'K', 'T', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '前', '列', '腺', '癌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'T', 'M', 'H']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', '子', '宮', '癌']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'S', 'M', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'A', 'O', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '白', '喉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'H', 'F', 'M', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'T', 'I', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', '心', '臟', '病']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['C', 'D', 'H', 'F']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'C', 'E', 'S', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'E', 'S', 'R', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'M', 'C', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'R', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'T', 'O', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'A', 'S', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'E', 'D', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'H', 'T', 'N']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['腦', '膜', '瘤']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'D', 'T', 's']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'C', 'K', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'V', 'P']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'J', 'R', 'A']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['就', '像', '大', '家', '在', '弄', '這', '個', 'W', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', 'N', 'M', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['民', '眾', '：', '然', '後', '下', '次', '就', 'P', 'L', 'S']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['醫', '師', '：', '那', '時', '候', '在', '做', '視', '網', '膜', '母', '細', '胞', '瘤']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['H', 'P', 'V', ' ', 'I', 'n', 'f', 'e', 'c', 't', 'i', 'o', 'n']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['P', 'D', 'D', '-', 'N', 'O', 'S']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'A', 'B', 'C', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['S', 'M']","['B-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'M', 'L']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event']"
"['A', 'V', 'M', 's']","['B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
"['那', '時', '候', '還', '沒', '有', '那', '個', 'C', 'M', 'T', '1', 'D']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event', 'I-clinical_event']"
