x,y
"['個', '管', '師', '：', '他', '會', '發', 't', 'w', 'i', 't', 't', 'e', 'r', '給', '我', '們', '⋯', '⋯', '民', '眾', '：', '嗯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '喔', 'G', 'r', 'i', 'n', 'd', 'r', '喔']","['B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['用', 'T', 'w', 'i', 't', 't', 'e', 'r']","['O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '眾', '：', 'f', 'b', '就', '是', '⋯', '⋯', '沒', '有']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['嗯', '付', '款', '的', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['G', 'r', 'i', 'n', 'd', 'r', '跟', '那', '個']","['B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['是', '因', '為', '它', 'P', 'l', 'u', 'r', 'k', '回', '來', '的', '時', '候', '是', '用', '英', '文', '名', '字']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '所', '以', '你', '你', '在', 'H', 'o', 'r', 'n', 'e', 't', '上', '面', '問', '我', '說', '是', '不', '是', '第', '4', '瓶', '是', '你', '還', '看', '你', '要', '看', '要', '不', '要', '吃']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['用', 'e', '-', 'm', 'a', 'i', 'l']","['O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['是', '因', '為', '它', 'T', 'i', 'n', 'd', 'e', 'r', '回', '來', '的', '時', '候', '是', '用', '英', '文', '名', '字']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '用', 't', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'T', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['你', '可', '以', '在', '臉', '書', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['有', '時', '候', '因', '爲', '我', '們', '跟', 'f', 'b', '有', '一', '些', '合', '作', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['你', '有', '任', '何', '問', '題', '就', '可', '以', '在', 'P', 'l', 'u', 'r', 'k', '上', '詢', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['就', 't', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '一', '下', '報', '告']","['O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '然', '後', '如', '果', '有', '發', 'G', 'r', 'i', 'n', 'd', 'r', '的', '話']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['醫', '師', '：', 'f', 'b']","['O', 'O', 'O', 'B-contact', 'I-contact']"
"['民', '眾', '：', '也', '是', '用', 't', 'w', 'i', 't', 't', 'e', 'r', '嗎']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O']"
"['民', '眾', '：', 'P', 'l', 'u', 'r', 'k', '就', '是', '⋯', '⋯', '沒', '有']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '然', '後', '如', '果', '有', '發', 'L', 'I', 'N', 'E', '的', '話']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['就', '是', '除', '了', '我', '跟', '你', '講', '這', '兩', '個', '狀', '況', '你', '不', '確', '定', '是', '不', '是', '藥', '物', '造', '成', '的', '話', '你', '就', '是', '在', 'P', 'l', 'u', 'r', 'k', '上', '詢', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['用', 'F', 'B']","['O', 'B-contact', 'I-contact']"
"['嗯', '⋯', '⋯', '就', '是', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['然', '後', '有', '任', '何', '問', '題', '就', '在', '臉', '書', '上', '詢', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O']"
"['所', '以', '那', '要', '發', '付', '款', '的', 'P', 'l', 'u', 'r', 'k', '帳', '號']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['所', '以', '那', '要', '發', '付', '款', '的', 'f', 'b', '帳', '號']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O']"
"['醫', '師', '：', '用', 'e', '-', 'm', 'a', 'i', 'l']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['阿', '你', '在', 'F', 'B', '上', '面', '再', '告', '訴', '我']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '然', '後', '用', 'P', 'l', 'u', 'r', 'k']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '眾', '：', '那', '要', '先', '收', '到', '處', '方', '箋', '才', '會', '發', '付', '款', 'F', 'B', '給', '我']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O']"
"['我', '在', 'F', 'B', '上', '面', '註', '記', '一', '下']","['O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', 'G', 'r', 'i', 'n', 'd', 'r', '就', '是', '⋯', '⋯', '沒', '有']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['它', '就', '會', 't', 'w', 'i', 't', 't', 'e', 'r', '給', '我', '們', '…', '…', '民', '眾', '：', '恩', '恩']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '他', '會', '發', 'e', '-', 'm', 'a', 'i', 'l', '給', '我', '們', '⋯', '⋯', '民', '眾', '：', '嗯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', 'G', 'r', 'i', 'n', 'd', 'r', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '是', '因', '為', '我', '們', '就', '沒', '有', '收', '到', 'P', 'l', 'u', 'r', 'k', '阿']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O']"
"['我', '在', 't', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '註', '記', '一', '下']","['O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['阿', '你', '在', 'H', 'o', 'r', 'n', 'e', 't', '上', '面', '再', '告', '訴', '我']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '是', '因', '為', '我', '們', '就', '沒', '有', '收', '到', 'e', '-', 'm', 'a', 'i', 'l', '阿']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O']"
"['民', '眾', '：', 'T', 'w', 'i', 't', 't', 'e', 'r', '是', '哪', '一', '個', '啊']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['F', 'B']","['B-contact', 'I-contact']"
"['醫', '師', '：', '用', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['民', '眾', '：', '那', '要', '先', '收', '到', '處', '方', '箋', '才', '會', '發', '付', '款', 'f', 'b', '給', '我']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O']"
"['你', '有', '任', '何', '問', '題', '就', '可', '以', '在', 'e', '-', 'm', 'a', 'i', 'l', '上', '詢', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['然', '後', '有', '任', '何', '問', '題', '就', '在', 'e', '-', 'm', 'a', 'i', 'l', '上', '詢', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O']"
"['民', '眾', '：', 'e', '-', 'm', 'a', 'i', 'l', '是', '哪', '一', '個', '啊']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '那', '要', '先', '收', '到', '處', '方', '箋', '才', '會', '發', '付', '款', 'L', 'I', 'N', 'E', '給', '我']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['嗯', '付', '款', '的', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['嗯', '⋯', '⋯', '就', '是', 'T', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['T', 'w', 'i', 't', 't', 'e', 'r']","['B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['用', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['醫', '師', '：', '然', '後', '用', 'F', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['個', '管', '師', '：', '然', '後', '如', '果', '有', '發', 'T', 'w', 'i', 't', 't', 'e', 'r', '的', '話']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['我', '在', '臉', '書', '上', '面', '註', '記', '一', '下']","['O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '然', '後', '如', '果', '有', '發', 't', 'w', 'i', 't', 't', 'e', 'r', '的', '話']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O']"
"['民', '衆', '：', '用', 'H', 'o', 'r', 'n', 'e', 't']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['嗯', '⋯', '⋯', '就', '是', 'f', 'b']","['O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact']"
"['民', '眾', '：', 'L', 'I', 'N', 'E', '是', '藍', '色', '的']","['O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O']"
"['嗯', '付', '款', '的', 'e', '-', 'm', 'a', 'i', 'l']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact']"
"['個', '管', '師', '：', '啊', '如', '果', '你', '真', '的', '不', '知', '道', '怎', '麼', '吃', '的', '話', '或', '者', '是', '突', '然', '忘', '記', '可', '能', '1', '個', '月', '才', '吃', '一', '次', '你', '可', '能', '會', '忘', '記', '的', '話', '你', '就', '都', '可', '以', '在', '臉', '書', '上', '詢', '問', '一', '下', '怎', '麼', '吃', '來', '保', '護', '自', '己', '～', '這', '樣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'e', '-', 'm', 'a', 'i', 'l', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['你', '可', '以', '在', 'T', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['它', '就', '會', 'F', 'B', '給', '我', '們', '…', '…', '民', '眾', '：', '恩', '恩']","['O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
