x,y
"['醫', '師', '：', '台', '灣', '神', '學', '研', '究', '學', '院', '牙', '醫']","['O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '國', '立', '空', '中', '大', '學', '醫', '學', '工', '程', '學', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['醫', '師', '：', '高', '雄', '餐', '旅', '大', '學', '圖', '書', '資', '訊', '系']","['O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '健', '行', '科', '技', '大', '學', '植', '物', '病', '理', '與', '微', '生', '物']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '仁', '德', '醫', '護', '管', '理', '專', '科', '學', '校', '士', '後', '護', '理']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '敏', '實', '科', '技', '大', '學', '圖', '書', '資', '訊']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '國', '立', '台', '東', '大', '學', '社', '會', '學', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['醫', '師', '：', '國', '立', '屏', '東', '大', '學', '物', '理', '學', '系']","['O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '國', '立', '中', '央', '大', '學', '公', '共', '衛', '生', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '國', '防', '醫', '學', '院', '地', '理', '環', '境', '資', '源', '系', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['也', '一', '樣', '在', '長', '庚', '科', '技', '大', '學', '歷', '史', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '國', '立', '台', '灣', '大', '學', '土', '木', '工', '程']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '國', '立', '台', '南', '護', '理', '專', '科', '學', '校', '生', '化', '科', '技']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['醫', '師', '：', '國', '立', '臺', '北', '商', '業', '大', '學', '生', '物', '機', '電', '工', '程']","['O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '法', '鼓', '文', '理', '學', '院', '工', '程', '科', '學', '及', '海', '洋', '工', '程', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '加', '州', '柏', '克', '萊', '材', '料', '系', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['也', '一', '樣', '在', '澎', '湖', '科', '技', '動', '物', '科', '學', '技', '術', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '朝', '陽', '科', '技', '大', '學', '人', '類', '系', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['因', '為', '我', '讀', '台', '南', '藝', '術', '大', '學', '外', '文']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '台', '灣', '戲', '曲', '學', '院', '生', '化', '科', '技', '學', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['醫', '師', '：', '台', '大', '牙', '醫']","['O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '萬', '能', '科', '技', '大', '學', '生', '物', '機', '電', '工', '程', '學', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '彰', '化', '師', '範', '大', '學', '機', '械', '工', '程', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['也', '一', '樣', '在', '臺', '灣', '警', '察', '專', '科', '學', '校', '醫', '學', '工', '程']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '龍', '華', '科', '技', '大', '學', '地', '質', '科', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['因', '為', '我', '讀', '輔', '英', '科', '技', '大', '學', '大', '氣', '科']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '樹', '人', '醫', '護', '管', '理', '專', '科', '學', '校', '土', '木', '工', '程', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
"['因', '為', '我', '讀', '大', '葉', '大', '學', '醫', '學', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '彰', '化', '師', '範', '植', '物', '病', '理', '與', '微', '生', '物']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '國', '立', '臺', '灣', '海', '洋', '大', '學', '物', '理', '治', '療']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['因', '為', '我', '讀', '佳', '音', '神', '學', '院', '資', '工']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['也', '一', '樣', '在', '康', '寧', '大', '學', '化', '學', '工', '程', '系']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education']"
"['現', '在', '在', '讀', '國', '立', '台', '北', '科', '技', '大', '學', '職', '能', '治', '療', '系', '啦']","['O', 'O', 'O', 'O', 'B-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'I-education', 'O']"
