x,y
"['民', '眾', '：', '我', '一', '個', '大', '姊', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['就', '在', '照', '顧', '叔', '父', '啊']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['阿', '那', '個', '張', '醫', '師', '說', '建', '議', '說', '我', '大', '舅', '媽', '下', '來', '坐', '輪', '椅']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O']"
"['那', '個', '就', '是', '大', '叔', '開', '車', '的', '那', '個', '⋯', '⋯', '醫', '師', '：', '喔', '停', '車', '的']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['父', '親', '他', '請', '我', '帶', '他', '去', '屏', '東', '做', '這', '個']","['B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '是', '說', '叫', '外', '公', '說', '醫', '生', '規', '定', '的']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '另', '一', '種', '…', '…', '民', '眾', '：', '我', '幫', '我', '祖', '父', '問', '的', '哈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['要', '不', '然', '你', '就', '先', '寫', '起', '來', '靠', '你', '娘', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'O']"
"['民', '眾', '：', '因', '為', '我', '…', '…', '我', '二', '伯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['我', '跟', '我', '姊', '姊', '說', '我', '晚', '上', '都', '睡', '不', '著']","['O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '舅', '媽', '就', '是', '肝']","['O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['阿', '舅', '舅', '是', '說', '跟', '那', '個', '護', '士', '講', '說', '齁']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '因', '為', '我', '…', '…', '我', '大', '兒', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family']"
"['這', '兩', '天', '什', '麼', '時', '候', '可', '以', '讓', '讓', '娘', '來', '檢', '查']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'O', 'O', 'O']"
"['阿', '伯', '伯', '是', '說', '跟', '那', '個', '護', '士', '講', '說', '齁']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '我', '一', '個', '叔', '叔', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['醫', '師', '：', '啊', '如', '果', '你', '比', '較', '忙', '你', '可', '以', '請', '你', '三', '叔', '幫', '忙']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['要', '不', '然', '你', '就', '先', '寫', '起', '來', '靠', '你', '叔', '叔', '問']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['家', '屬', '：', '阿', '我', '二', '姊', '踩', '到', '他', '的', '腳', '他', '也', '不', '知', '道']","['O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '哦', '！', '民', '眾', '：', '他', '嬸', '嬸', '開', '刀']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['就', '在', '照', '顧', '阿', '姨', '啊']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['他', '小', '姑', '開', '刀']","['O', 'B-family', 'I-family', 'O', 'O']"
"['照', '顧', '弟', '啊']","['O', 'O', 'B-family', 'O']"
"['民', '眾', '：', '這', '個', '是', '後', '面', '伯', '伯', '帶', '我', '去', '⋯', '⋯', '醫', '師', '：', '去', '哪', '一', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['那', '個', '就', '是', '表', '妹', '開', '車', '的', '那', '個', '⋯', '⋯', '醫', '師', '：', '喔', '停', '車', '的']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '我', '一', '個', '小', '舅', '媽', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O']"
"['醫', '師', '：', '舅', '舅', '沒', '有']","['O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['護', '理', '師', '：', '哪', '一', '個', '小', '舅', '舅']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family']"
"['他', '大', '伯', '開', '刀']","['O', 'B-family', 'I-family', 'O', 'O']"
"['阿', '弟', '是', '說', '跟', '那', '個', '護', '士', '講', '說', '齁']","['O', 'B-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '啊', '如', '果', '你', '比', '較', '忙', '你', '可', '以', '請', '你', '外', '公', '幫', '忙']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['我', '踩', '到', '我', '小', '姑', '齁']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['她', '是', '說', '我', '祖', '母', '自', '己', '掉', '下', '去', '的']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['二', '舅', '舅']","['B-family', 'I-family', 'I-family']"
"['阿', '二', '舅', '媽', '是', '說', '跟', '那', '個', '護', '士', '講', '說', '齁']","['O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '對', '阿', '因', '為', '我', '哥', '在', '做', '工', '地']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'O', 'O', 'O', 'O']"
"['阿', '不', '然', '拜', '託', '你', '堂', '妹', '幫', '你', '拿']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['我', '跟', '我', '老', '大', '說']","['O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '小', '姑']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['民', '眾', '：', '我', '3', '個', '二', '伯', '都', '五', '十', '幾', '歲', '就', '…', '…', '醫', '師', '：', '膽', '囊', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '老', '大', '說', '這', '就', '是', '太', '少', '運', '動']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '舅', '舅']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['民', '眾', '：', '我', '們', '家', '族', '只', '有', '…', '…', '兒', '子', '有', '紅', '斑', '性', '狼', '瘡']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['阿', '不', '然', '拜', '託', '你', '舅', '舅', '幫', '你', '拿']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['阿', '大', '兒', '子', '是', '說', '跟', '那', '個', '護', '士', '講', '說', '齁']","['O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['家', '族', '有', '沒', '有', '痛', '風', '的', '…', '…', '民', '眾', '：', '嗯', '…', '…', '娘']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family']"
"['照', '顧', '大', '哥', '啊']","['O', 'O', 'B-family', 'I-family', 'O']"
"['民', '眾', '：', '我', '3', '個', '大', '哥', '都', '五', '十', '幾', '歲', '就', '…', '…', '醫', '師', '：', '膽', '囊', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '祖', '母', '帶', '我', '來', '抽', '血']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '對', '阿', '因', '為', '我', '叔', '叔', '在', '做', '工', '地']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '這', '個', '是', '後', '面', '哥', '哥', '帶', '我', '去', '⋯', '⋯', '醫', '師', '：', '去', '哪', '一', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['這', '兩', '天', '什', '麼', '時', '候', '可', '以', '讓', '讓', '弟', '弟', '來', '檢', '查']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['阿', '奶', '奶', '沒', '有']","['O', 'B-family', 'I-family', 'O', 'O']"
"['他', '小', '舅', '舅', '開', '刀']","['O', 'B-family', 'I-family', 'I-family', 'O', 'O']"
"['媽', '他', '請', '我', '帶', '他', '去', '屏', '東', '做', '這', '個']","['B-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['因', '為', '是', '伯', '母', '在', '做', '月', '子', '我', '也', '跟', '著', '在', '坐', '月', '子']","['O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '這', '個', '是', '後', '面', '爸', '媽', '帶', '我', '去', '⋯', '⋯', '醫', '師', '：', '去', '哪', '一', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '舅', '舅', '就', '是', '肝']","['O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '孫', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['啊', '我', '二', '姊', '齁']","['O', 'O', 'B-family', 'I-family', 'O']"
"['家', '屬', '：', '啊', '我', '堂', '哥', '說', '嚇', '到', '阿']","['O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O']"
"['他', '叫', '一', '聲', '祖', '父', '你', '踩', '到', '我', '了', '啦']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['好', '像', '老', '大', '是']","['O', 'O', 'B-family', 'I-family', 'O']"
"['大', '姑', '跟', '小', '女', '兒', '三', '個', '她', '們', '都', '有', 'C', '肝']","['B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '因', '為', '我', '…', '…', '我', '小', '兒', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family']"
"['民', '眾', '：', '這', '個', '是', '後', '面', '父', '親', '母', '親', '帶', '我', '去', '⋯', '⋯', '醫', '師', '：', '去', '哪', '一', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['二', '舅', '媽', '跟', '小', '女', '兒', '三', '個', '她', '們', '都', '有', 'C', '肝']","['B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '舅', '舅', '帶', '我', '來', '的', '他', '就', '回', '去', '了']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['家', '族', '有', '沒', '有', '痛', '風', '的', '…', '…', '民', '眾', '：', '嗯', '…', '…', '大', '女', '兒']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family']"
"['民', '眾', '：', '沒', '有', '我', '小', '舅', '媽', '在', '外', '面', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '我', '小', '叔', '說', '嚇', '到', '阿']","['O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O']"
"['個', '管', '師', '：', '哦', '！', '民', '眾', '：', '他', '爺', '爺', '開', '刀']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '奶', '奶']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['這', '兩', '天', '什', '麼', '時', '候', '可', '以', '讓', '讓', '表', '姐', '來', '檢', '查']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O']"
"['就', '是', '說', '叫', '表', '哥', '說', '醫', '生', '規', '定', '的']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '叔', '父']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['個', '管', '師', '：', '哦', '！', '民', '眾', '：', '他', '大', '姨', '丈', '開', '刀']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O']"
"['民', '眾', '：', '因', '為', '我', '…', '…', '我', '伯', '父']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['阿', '那', '個', '張', '醫', '師', '說', '建', '議', '說', '我', '二', '叔', '下', '來', '坐', '輪', '椅']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '我', '孫', '子', '說', '嚇', '到', '阿']","['O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O']"
"['家', '屬', '：', '啊', '常', '常', '照', '顧', '伯', '母']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['民', '眾', '：', '我', '一', '個', '妹', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'O']"
"['個', '管', '師', '：', '哦', '！', '民', '眾', '：', '他', '叔', '叔', '開', '刀']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O']"
"['民', '眾', '：', '因', '為', '我', '…', '…', '我', '爸', '爸']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family']"
"['他', '叫', '一', '聲', '伯', '伯', '你', '踩', '到', '我', '了', '啦']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '表', '弟', '有', '一', '個', '問', '題', '是']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '小', '舅', '媽', '以', '前', '是', '先', '胃', '癌']","['O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '表', '哥', '有', '一', '個', '問', '題', '是']","['O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '對', '阿', '因', '為', '我', '小', '女', '兒', '在', '做', '工', '地']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O']"
"['好', '像', '哥', '哥', '是']","['O', 'O', 'B-family', 'I-family', 'O']"
"['就', '在', '照', '顧', '堂', '妹', '啊']","['O', 'O', 'O', 'O', 'B-family', 'I-family', 'O']"
"['好', '像', '堂', '姐', '是']","['O', 'O', 'B-family', 'I-family', 'O']"
"['民', '眾', '：', '我', '3', '個', '二', '姐', '都', '五', '十', '幾', '歲', '就', '…', '…', '醫', '師', '：', '膽', '囊', '炎']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '沒', '有', '我', '大', '女', '兒', '在', '外', '面', '啦']","['O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O']"
"['我', '父', '親', '母', '親', '帶', '我', '來', '的', '他', '就', '回', '去', '了']","['O', 'B-family', 'I-family', 'I-family', 'I-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['民', '眾', '：', '對', '阿', '因', '為', '我', '姐', '在', '做', '工', '地']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-family', 'O', 'O', 'O', 'O']"
"['因', '為', '是', '弟', '在', '做', '月', '子', '我', '也', '跟', '著', '在', '坐', '月', '子']","['O', 'O', 'O', 'B-family', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
