entity_text,entity_type
六十二點三,med_exam
六十二點三,med_exam
155,med_exam
115,med_exam
37度3,med_exam
37,med_exam
3,med_exam
2.7,med_exam
2.7,med_exam
17.6,med_exam
5.5,med_exam
155,med_exam
三點二,med_exam
二點五,med_exam
二點五,med_exam
一一五,med_exam
一三八,med_exam
一五三,med_exam
八十五,med_exam
八十五,med_exam
四十,med_exam
九十,med_exam
九十,med_exam
九十,med_exam
3B,med_exam
3B,med_exam
一二,med_exam
一二,med_exam
一二九,med_exam
一二,med_exam
一二一,med_exam
一五八,med_exam
一,med_exam
一五八,med_exam
八,med_exam
八十,med_exam
八十幾,med_exam
八點五,med_exam
十八點七,med_exam
六十幾,med_exam
40,med_exam
40,med_exam
40,med_exam
100,med_exam
10,med_exam
25,med_exam
10,med_exam
七公斤,med_exam
1.09,med_exam
1.1,med_exam
九,med_exam
142,med_exam
91,med_exam
一到兩公分,med_exam
140幾,med_exam
220幾,med_exam
7.2,med_exam
7.2,med_exam
937.4,med_exam
937,med_exam
0.77,med_exam
43,med_exam
74,med_exam
74,med_exam
74,med_exam
180,med_exam
180,med_exam
74,med_exam
74,med_exam
74,med_exam
1.8,med_exam
1.8,med_exam
22.8,med_exam
85,med_exam
85,med_exam
125,med_exam
78,med_exam
0．4,med_exam
0．4,med_exam
11100,med_exam
7⋯⋯780,med_exam
1000多,med_exam
68,med_exam
149,med_exam
780,med_exam
37．6,med_exam
36．4,med_exam
36．4,med_exam
13%,med_exam
189,med_exam
129,med_exam
40,med_exam
50,med_exam
50,med_exam
37點多度,med_exam
37．7,med_exam
21,med_exam
19,med_exam
50．9,med_exam
39．3,med_exam
50．9,med_exam
50．9,med_exam
七八十,med_exam
41．3,med_exam
1．7,med_exam
1．1,med_exam
51點多,med_exam
6,med_exam
51．8,med_exam
49公斤,med_exam
171,med_exam
171,med_exam
156,med_exam
156,med_exam
171,med_exam
20,med_exam
242,med_exam
242,med_exam
199,med_exam
270,med_exam
三百多,med_exam
85,med_exam
85,med_exam
8.5,med_exam
二十幾,med_exam
二十幾,med_exam
59,med_exam
59,med_exam
9.2,med_exam
9.2,med_exam
6500,med_exam
85分,med_exam
0.66,med_exam
87,med_exam
87,med_exam
87,med_exam
0.75,med_exam
168,med_exam
105,med_exam
88,med_exam
90,med_exam
7.2,med_exam
101,med_exam
7.2,med_exam
0.2,med_exam
310,med_exam
310,med_exam
180,med_exam
310,med_exam
9.6,med_exam
9.6,med_exam
160,med_exam
65公斤,med_exam
65.2,med_exam
65.2,med_exam
10.6,med_exam
25,med_exam
13,med_exam
0.45,med_exam
361,med_exam
85,med_exam
280,med_exam
45,med_exam
100多,med_exam
145,med_exam
300多,med_exam
200多,med_exam
393,med_exam
393,med_exam
765,med_exam
七百六十五,med_exam
七百六十五,med_exam
465,med_exam
465,med_exam
點五,med_exam
137,med_exam
452,med_exam
452,med_exam
52…452,med_exam
四百多,med_exam
413,med_exam
兩百多,med_exam
四百多,med_exam
十公斤,med_exam
十公斤,med_exam
278,med_exam
2……244,med_exam
7.89,med_exam
78900,med_exam
78900,med_exam
57.8,med_exam
278.3,med_exam
546,med_exam
73,med_exam
73,med_exam
74,med_exam
一百六十五,med_exam
165,med_exam
一百三十九,med_exam
一百三十九,med_exam
九十七,med_exam
九,med_exam
三,med_exam
2,med_exam
2,med_exam
7,med_exam
2,med_exam
7,med_exam
2,med_exam
7,med_exam
1比63,med_exam
63,med_exam
1比63,med_exam
15,med_exam
八十公斤,med_exam
2,med_exam
2,med_exam
68,med_exam
68,med_exam
10.78公分,med_exam
五十二百分比,med_exam
五十二百分比,med_exam
37.2,med_exam
35,med_exam
38,med_exam
38,med_exam
38點,med_exam
35,med_exam
9公分,med_exam
5……5公分,med_exam
9公分,med_exam
十公分,med_exam
9公分,med_exam
55,med_exam
55,med_exam
52,med_exam
38度,med_exam
185,med_exam
185,med_exam
185,med_exam
155,med_exam
155,med_exam
155,med_exam
85.5公斤,med_exam
490,med_exam
374,med_exam
490,med_exam
490,med_exam
390,med_exam
290,med_exam
505,med_exam
九千七,med_exam
一萬五,med_exam
一萬零四百,med_exam
一萬零五百,med_exam
九千七,med_exam
71,med_exam
8.5,med_exam
12.4,med_exam
3.6,med_exam
180幾,med_exam
190,med_exam
190,med_exam
165,med_exam
165多,med_exam
37.3,med_exam
37.3,med_exam
78,med_exam
2.1,med_exam
371,med_exam
1.7,med_exam
1.7,med_exam
9.0,med_exam
1.7,med_exam
