entity_text,entity_type
上上個禮拜,time
上上個禮拜,time
上上個禮拜,time
五天,time
上上個禮拜,time
20多歲,time
15.3,med_exam
1.65,med_exam
1.03,med_exam
6月初,time
6月21日,time
6月21號,time
6月21號,time
6月24號,time
6月25號,time
6月15號,time
禮拜三,time
兩天,time
6月24號,time
10點,time
林醫師,name
九點四,med_exam
十萬過一百,med_exam
三周,time
三次,time
五月十二號,time
九個月,time
九個半月,time
九個月又兩天,time
九個月又兩天,time
九個半月,time
小明,name
紐約,location
六月十三,time
二零一八六月十三,time
小美,name
70,med_exam
70,med_exam
四個月,time
林醫師,name
半年,time
半年,time
明年一月,time
一月,time
林醫師,name
林醫師,name
林先生,name
小美,name
30號,ID
30號,ID
禮拜五,time
下個禮拜五,time
下禮拜五,time
禮拜五,time
早上,time
早上時段,time
阿明,name
禮拜五,time
禮拜五早上,time
皮卡丘,name
水,name
水箭龜,name
水箭龜,name
水箭龜,name
皮卡丘,name
超夢,name
超夢,name
超夢,name
超夢,name
H1N1,clinical_event
大陸,location
大陸,location
禮拜三,time
下個禮拜三,time
禮拜三,time
星期三,time
星期三,time
早上,time
下午,time
下午,time
兩天,time
上午時段,time
下午時段,time
洛奇亞,name
上午的時段,time
禮拜五,time
下禮拜五,time
下禮拜五,time
四月二十,time
四月二十,time
四月十三號,time
二十號,time
二十號,time
二十號,time
第八號,time
下下個禮拜五,time
下午第八號,time
五樓,time
四月二十號,time
五樓,time
四月二十,time
早上,time
第八號,time
六,time
六月,time
六月一號,time
六月一號,time
兩個月,time
皮卡丘,name
四月一號,time
九天,time
三個禮拜,time
十一點多,time
兩個禮拜,time
兩個禮拜,time
小美,name
H1N1,clinical_event
六月十四號,time
H1N1,clinical_event
103,med_exam
103,med_exam
103,med_exam
5.4,med_exam
5.9,med_exam
56,med_exam
57,med_exam
156,med_exam
156,med_exam
125,med_exam
42,med_exam
31,med_exam
125,med_exam
124,med_exam
去年11月,time
181,med_exam
101,med_exam
5.6,med_exam
9,med_exam
小美,name
前三週,time
前三週,time
11月28,time
11月,time
11月,time
公務,profession
62,med_exam
7.4,med_exam
5月29號,time
6.1,med_exam
97,med_exam
111,med_exam
111,med_exam
111,med_exam
190,med_exam
86,med_exam
86,med_exam
二月,time
二月,time
280,med_exam
6.1,med_exam
6.3,med_exam
6.3,med_exam
半年,time
一年,time
兩年,time
兩年,time
2個多小時,time
一年,time
一年,time
一年,time
兩個月,time
7.2,med_exam
聖誕節,time
兩個禮拜,time
兩個禮拜,time
5號,time
56,med_exam
前天,time
兩個禮拜,time
兩個禮拜,time
56,med_exam
六千二,med_exam
六千二,med_exam
七千二,med_exam
半年,time
下下個月,time
56,med_exam
56,med_exam
6,med_exam
7,med_exam
5月5號,time
5月5號,time
5月2號,time
三天,time
5月7號,time
5月7號,time
5號,time
2號,time
7號,time
禮拜一,time
5月7號,time
十點,time
54,med_exam
102,med_exam
33,med_exam
54,med_exam
33,med_exam
54,med_exam
54,med_exam
50,med_exam
三個禮拜,time
三個禮拜,time
三個禮拜,time
兩個禮拜,time
Google,profession
哈佛,education
哈佛,education
小美,name
六千二,med_exam
6.6,med_exam
6點多,med_exam
林醫師,name
5月16,time
兩個禮拜,time
劍橋,location
劍橋醫院,location
劍橋醫院,location
劍橋,location
林醫師,name
五,time
六月底,time
六月底,time
非洲,name
冰島,name
冰島,name
非洲人,name
六月二十八號,time
兩個禮拜,time
兩個禮拜,time
下下個禮拜,time
下下下禮拜,time
下下下個禮拜二,time
下下下個禮拜二,time
兩個禮拜,time
六點多,time
六點多,time
十二,time
一點,time
七個小時,time
凌晨六點,time
34,med_exam
兩年,time
兩年,time
前年,time
四月二十七,time
五月三號,time
34,med_exam
五月三號,time
六個禮拜,time
兩個禮拜,time
四周,time
九十,money
九十六塊,money
八百七十二,med_exam
872,med_exam
28,med_exam
兩個月,time
兩個月,time
禮拜四,time
七月三號,time
端午節,time
七月二號,time
小美,name
七月四號禮拜五,time
七月四號,time
第三號,ID
一個禮拜,time
112,med_exam
二十年,time
11,med_exam
12,med_exam
二十年,time
11,med_exam
12,med_exam
一百五十,med_exam
二十幾,med_exam
八十,med_exam
八十幾,med_exam
85,med_exam
0.8公分,med_exam
0.8公分,med_exam
2010年,time
0.4,med_exam
六月初,time
六月初,time
十二月底,time
一月初,time
三,time
四,time
三,time
四,time
美國,location
三個月,time
二十幾年,time
三個月,time
巴西,location
三個月,time
巴西,location
巴西,location
紐約,location
紐約,location
日本,location
叔叔,family
五十幾歲,time
160,med_exam
130幾,med_exam
173,med_exam
124,med_exam
87,med_exam
四個月,time
9月21號,time
9月22號,time
22號,time
9月22號,time
9月22號,time
禮拜二,time
禮拜一,time
林醫師,name
前天,time
前天,time
小美,name
林醫師,name
林醫師,name
上上禮拜,time
一個禮拜,time
一個禮拜,time
三個禮拜,time
三個禮拜,time
黃醫師,name
黃醫師,name
五月二十八,time
五二八,time
五二八,time
五二八,time
一,time
二晚上,time
台北,location
士林,location
台北,location
台北士林,location
台北,location
士林,location
台北,location
士林,location
士林夜市,location
士林,location
士林夜市,location
王醫師,name
兩個月,time
兩個月,time
兩個月,time
4.9公分,med_exam
2.86公分,med_exam
上禮拜四,time
上禮拜四,time
禮拜五,time
林醫師,name
林醫師,name
林醫師,name
林醫師,name
曾醫師,name
下下禮拜,time
下下禮拜,time
東區新樓,location
東,location
東新,location
東新,location
東區,location
東區,location
麻里愛,name
麻里愛,name
麻里愛,name
8月23號,time
三天,time
三天,time
前天,time
前天,time
4～5個小時,time
上午,time
上午,time
上午,time
上午,time
12月11號,time
11月10號,time
三十多年,time
60歲,time
黃醫師,name
10個小時,time
上上個禮拜,time
林醫師,name
林醫師,name
林醫師,name
林醫師,name
10點,time
4點,time
7點,time
9點,time
10點,time
林醫師,name
林醫師,name
前天,time
李醫師,name
李醫師,name
前天,time
前天,time
前天,time
前天,time
林醫師,name
王醫師,name
王醫師,name
SARS,clinical_event
王醫師,name
王醫師,name
林醫師,name
林醫師,name
許醫生,name
王醫師,name
王大華醫師,name
王醫師,name
林醫師,name
王醫師,name
陳小明,name
王大華,name
我爸爸,family
我爸,family
王醫師,name
上個月,time
三個禮拜,time
三個禮拜,time
吳醫師,name
兩個禮拜,time
兩個禮拜,time
兩個禮拜,time
三個禮拜,time
三個禮拜,time
兩個禮拜,time
兩個禮拜,time
下下禮拜,time
新市,location
新市,location
十分瀑布,location
平溪,location
平溪,location
許醫師,name
邵介,name
邵介,name
翰,name
明翰,name
林明翰,name
教授,profession
教授,profession
許醫師,name
三個月,time
六千,money
七千,money
三千五,money
三千五,money
六千塊,money
六千,money
陳醫師,name
七月底,time
五百一,med_exam
五百,med_exam
林小姐,name
十點五,med_exam
十點,med_exam
十,med_exam
兩個月,time
五六天,time
五六天,time
今天,time
後天,time
後天,time
四個禮拜,time
四個禮拜,time
四個禮拜,time
五百塊,money
兩個月,time
兩個月,time
8.1,med_exam
8.1,med_exam
6.6,med_exam
8點多,med_exam
8點多,med_exam
8.1,med_exam
8.1,med_exam
146,med_exam
6.6,med_exam
6.6,med_exam
幾個禮拜,time
前年前年,time
前年,time
前年七月,time
前年七月,time
8月,time
8月5號,time
84,med_exam
84,med_exam
2個月,time
2個月,time
六個禮拜,time
上次,time
八月二十,time
八月一號,time
三號,time
一號,time
八月一號,time
八月一號,time
一個禮拜,time
一個禮拜,time
一個禮拜,time
一個禮拜,time
一個禮拜,time
一個禮拜,time
楷柔,name
480,med_exam
510,med_exam
510,med_exam
510,med_exam
28,med_exam
2018,time
2019,time
20193月,time
33,med_exam
兩年多,time
28,med_exam
去年3月,time
3,med_exam
3月2019,time
19,med_exam
20193月,time
7月7,time
1比5,med_exam
下禮拜二,time
半個月,time
半個月,time
11月10號,time
大伯,family
六月初,time
爸爸,family
屏東,location
六月九號,time
左鎮,location
左鎮分院,location
三月初,time
三月二號,time
三月二號,time
三月十八號,time
屏東,location
三月十二號,time
三月十八,time
第一次,time
左鎮分院,location
左鎮分院,location
今天,time
這禮拜,time
一個禮拜,time
一個禮拜,time
一點八,med_exam
張醫師,name
五十二歲,time
這禮拜,time
下下禮拜,time
下禮拜,time
三週,time
兩週,time
一個月,time
三個月,time
三個月,time
三個禮拜,time
一個禮拜,time
兩週,time
第三週,time
三週,time
三週,time
四月初,time
禮拜五,time
上上禮拜,time
上上禮拜,time
許醫師,name
八月六號,time
兩星期,time
兩個月,time
三個月,time
兩個月,time
兩個月,time
兩個月,time
農曆八月,time
八個禮拜,time
兩個月,time
80,med_exam
80,med_exam
83.2,med_exam
83.2,med_exam
去年,time
前年,time
前年,time
兩年,time
兩年,time
兩年,time
前年,time
十月,time
十一月,time
十二月,time
二十幾,time
405,med_exam
10,med_exam
10,med_exam
10,med_exam
19,med_exam
19,med_exam
19,med_exam
380,med_exam
六百,med_exam
五百,med_exam
五百,med_exam
三百八,med_exam
兩個月,time
兩個月,time
一個禮拜,time
小美,name
下下個月,time
大,location
大陸,location
大陸,location
台東,location
台東,location
台東,location
中正路,location
小美,name
中正路,location
台東,location
九月中,time
台東,location
昨天,time
昨天,time
下下個月,time
十二天,time
四個月,time
下下個月,time
紐約,location
禮拜四,time
紐約醫院,location
肝膽科,profession
三四年,time
肝膽科,profession
肝膽,profession
台北,location
台北,location
下下禮拜,time
10月7號,time
下下禮拜,time
下下個禮拜,time
下下個禮拜,time
禮拜二,time
下下禮拜,time
11月2號,time
小櫻,name
佐助,name
禮拜三,time
佐助,name
下下禮拜,time
下下禮拜,time
禮拜二早上,time
小,name
小櫻,name
佐助,name
林醫師,name
八月,time
九月十號,time
兩個禮拜,time
林醫師,name
兩個禮拜,time
一個月,time
九月十號,time
九月十號,time
上午,time
上午,time
六點多,med_exam
七點多,med_exam
五點五八,med_exam
五點五八,med_exam
一百零一,med_exam
九點三,med_exam
九點三,med_exam
九點六,med_exam
九月十號,time
六十二歲,time
二十八天,time
二十八天,time
九月十號,time
九月十日,time
十四天,time
十四天,time
十四天,time
兩個禮拜,time
兩個禮拜,time
十四,time
兩個禮拜,time
兩個禮拜,time
林醫師,name
兩個禮拜,time
一個月,time
九月十號,time
九月十號,time
五個月,time
半年後,time
兩個月,time
兩個月,time
8月25號,time
70,med_exam
70,med_exam
172,med_exam
172,med_exam
兩個禮拜,time
五個月,time
五個月,time
四月,time
今天,time
57.6,med_exam
小美,name
李小美,name
3月15號,time
三月,time
八月,time
兩個月,time
半年,time
半年,time
半年,time
6年,time
六個月,time
六個月,time
六個月,time
三個月,time
一個月,time
五,time
六個月,time
林醫師,name
三個月,time
半年,time
蔡醫師,name
五月,time
四,time
五月,time
三月,time
0.74,med_exam
四個禮拜,time
25,med_exam
今天,time
25,med_exam
50,med_exam
三十五,med_exam
一百六十八,med_exam
九月三號,time
三百七,med_exam
三百多,med_exam
三,med_exam
四五八,med_exam
七二點三,med_exam
七二點三,med_exam
七十九,med_exam
鞏醫師,name
小華,name
小明,name
林小姐,name
明天,time
下下個禮拜,time
下下個禮拜,time
下下個禮拜,time
早上,time
早上,time
下下禮拜,time
下下個月,time
下下個月,time
八號,time
榮總,location
榮總,location
九月八號,time
九月十號,time
九月十號,time
禮拜五,time
禮拜五,time
三月二號,time
八十,med_exam
一天,time
五天,time
五天,time
二八六,med_exam
十月,time
十月,time
十一八,time
十一八,time
十一八,time
十一月八號,time
三個月,time
八十九,med_exam
八十九,med_exam
一百八,med_exam
一百八,med_exam
姐姐,family
第二個月,time
小明,name
這個月,time
今天,time
六個,time
六個禮拜,time
四月三號,time
今天,time
今天,time
六個禮拜,time
今天,time
今天,time
下週,time
下下週,time
今天,time
今天,time
下個禮拜,time
下個禮拜,time
下禮拜,time
下禮拜,time
八個小時,time
三個小時,time
前三小時,time
八小時後,time
前三小時,time
八個小時,time
六十二點三,med_exam
六十二點三,med_exam
下個禮拜四月十號,time
今天,time
四三零,ID
上個月,time
四二三,ID
晚上,time
晚上,time
今天,time
155,med_exam
今天,time
115,med_exam
37度3,med_exam
37,med_exam
3,med_exam
這幾天,time
早晚,time
這幾天,time
這幾天,time
今天,time
2.7,med_exam
2.7,med_exam
今天,time
一個禮拜,time
前天,time
早晚,time
下禮拜,time
下禮拜,time
下禮拜四,time
下禮拜四,time
早上,time
早上,time
下午,time
下午,time
下午,time
今天,time
下禮拜,time
今天,time
阿兩,name
17.6,med_exam
下禮拜,time
下禮拜,time
下禮拜四,time
早晚,time
6月18號,time
前兩三天,time
前一天晚上,time
早上4點,time
9點多,time
三四年,time
5月份,time
5月份,time
半年,time
6月12號,time
8月28號,time
29號,time
5.5,med_exam
155,med_exam
2個,time
2個月,time
晚上,time
晚上睡前,time
11月21,time
11月21,time
10週,time
11月21,time
明天,time
禮拜一禮拜二今天兩天,time
禮拜二,time
半夜,time
禮拜四,time
禮拜五,time
昨天,time
昨天,time
這兩天,time
大姊,family
大姊,family
屏東市,location
沿海地區,location
二女兒,family
小女兒,family
老三,family
老三,family
今天晚上,time
今天早上,time
明天,time
一個禮拜,time
一個禮拜,time
明天,time
明天,time
明天,time
半個小時,time
兩三天,time
一歲,time
一歲,time
禮拜一禮拜三,time
禮拜四,time
一,time
三,time
一三四,time
一三,time
一三,time
一三,time
下午,time
一,time
一,time
三,time
下午,time
下禮拜三,time
禮拜一,time
下禮拜一,time
禮拜一,time
禮拜三,time
60號,ID
下禮拜一,time
禮拜一,time
29,ID
下禮拜一,time
6月15,time
6,time
6月15,time
6月15,time
6月17,time
6月17號,time
6月15,time
6月15,time
五月三十一號,time
三點二,med_exam
二點五,med_exam
二點五,med_exam
一一五,med_exam
一三八,med_exam
一五三,med_exam
八十五,med_exam
八十五,med_exam
四十,med_exam
九十,med_exam
九十,med_exam
九十,med_exam
每天,time
五個月,time
十五年前,time
3B,med_exam
3B,med_exam
三年,time
三年,time
五年,time
爸爸,family
爸爸,family
九十幾歲,time
黃,name
黃宗翰,name
黃宗翰,name
今天,time
五個月,time
七月三十一號,time
今天早上,time
今天早上,time
一二,med_exam
一二,med_exam
一二九,med_exam
晚上,time
一二,med_exam
一二一,med_exam
一五八,med_exam
一,med_exam
一五八,med_exam
八,med_exam
八十,med_exam
八十幾,med_exam
學校,location
學校,location
八點五,med_exam
十八點七,med_exam
早上,time
下午,time
早上,time
兒子,family
兒子,family
今天,time
下午,time
下午,time
上禮拜,time
兒子,family
兒子,family
晚上,time
晚上,time
明天,time
今天,time
廖醫師,name
李醫師,name
六十幾,med_exam
兩個月,time
兩個禮拜,time
親戚,family
兩個禮拜,time
四週,time
一個月,time
兩百一十,money
兩百,money
一天,time
一天,time
一天,time
一個月,time
一個月,time
四個禮拜,time
四個禮拜,time
十月二號,time
禮拜三禮拜四,time
禮拜三禮拜四,time
禮拜三禮拜四,time
這三天,time
40,med_exam
40,med_exam
40,med_exam
幾十塊,money
175塊,money
25塊,money
林醫師,name
今天,time
今天,time
6月15,time
兩個月,time
林醫師,name
下下禮拜,time
這兩個月,time
昨天,time
兩個月,time
3個月,time
這個月,time
這兩個月,time
5個月,time
4個多月,time
第5個月,time
紐約醫院,location
紐約醫院,location
紐約醫院,location
紐約醫院,location
這個月,time
這個月,time
這個月,time
12月,time
五、六年,time
七、八個月,time
七、八個月,time
這七、八個月,time
上個月,time
上個月,time
每星期三四,time
二三四,time
禮拜二到禮拜六,time
十一點,time
兩個月,time
七月,time
七月,time
七月,time
七月二十一,time
十月二號,time
九、十點,time
九、十點晚上,time
晚上,time
晚上,time
三年多,time
三年多,time
三年多,time
5個月,time
林醫師,name
兩個禮拜,time
林醫師,name
兩個月,time
兩個月,time
一年,time
一年,time
七成,time
小美,name
兩個月,time
近四個月,time
近七個月,time
一個禮拜,time
一兩個禮拜,time
一兩個禮拜,time
一千七,money
浩克,name
浩克,name
9月28號,time
26,time
26,time
五月三十號,time
禮拜五,time
晚上八點,time
六點,time
六點,time
五月,time
五月三十一號,time
六點,time
六月一號,time
六月一號,time
六點,time
六月,time
六月一號,time
六月一號晚上,time
十點,time
六點,time
五,time
六,time
日,time
五,time
六,time
日,time
一,time
兩個月,time
十點鐘,time
兩個月,time
小櫻,name
兩個月,time
兩年,time
兩年,time
兩年,time
一年半,time
這一年,time
兩個月,time
兩個月,time
兩個月,time
兩個月,time
兩個月,time
前幾天,time
前幾天,time
兩個月,time
前幾天,time
兩個月,time
8、9點,time
這兩個月,time
9點,time
9點,time
6,time
7點,time
一個月,time
兩個月,time
兩個月,time
兩個月,time
6月10日,time
8點,time
早上6點,time
8點,time
晚上6點,time
6點,time
6點,time
6點,time
4點,time
6點,time
7點,time
7點,time
6點,time
6點,time
6點,time
6點,time
10點,time
6點,time
6點,time
兩個月,time
兩個月,time
兩個月,time
兩年,time
小花,name
小美,name
兩個月,time
一個星期,time
一個星期,time
一星期,time
兩個月,time
紐約,location
3月,time
一年,time
一年,time
紐約,location
一年,time
兩個月,time
兩個月,time
3月份,time
3月份,time
上個禮拜五,time
5個小時,time
三樓,location
四樓,location
小美,name
小美,name
兩年半,time
兩年半,time
4月份,time
兩年,time
平壤,location
平壤,location
北韓,location
一個月,time
兩個月,time
3月7號,time
去年年初,time
一月,time
一年,time
一年,time
兩個月,time
兩個月,time
今天,time
兩個月,time
臉書,contact
臉書,contact
臉書,contact
臉書,contact
張醫師,name
兩個禮拜,time
兩個月,time
張醫師,name
兩個禮拜,time
16小時,time
8、8小時,time
6、6,time
6、6,time
6、6,time
半年,time
半年,time
五月份,time
五月份,time
五六七八,time
六七八九,time
六月份,time
五月份,time
六月份,time
五六七八九,time
4月12,time
4月12,time
五月份,time
4月12,time
四五六七八九,time
6個月,time
9月,time
4月,time
1700,money
900,money
2020年,time
2020年,time
4月,time
4月,time
兩年,time
2020年,time
五年,time
兩年,time
兩年,time
一年,time
這個月,time
這個月,time
這一個月,time
30,time
禮拜,time
今天禮拜四,time
禮拜六,time
禮拜五,time
11點,time
禮拜六,time
禮拜六,time
十點,time
禮拜五,time
7月1號,time
7月1號,time
這個月,time
三百二,time
9月20號,time
20號,time
這一次,time
四個月,time
嘉義,location
嘉義,location
嘉義,location
嘉義,location
嘉義,location
呂學姐,name
呂小姐,name
920,time
920,time
下一次,time
四週,time
四週,time
12月,time
三個禮拜,time
這一個月,time
一個月,time
CDC,organization
7、8年,time
7800多塊,money
7800,money
30000,money
30000塊,money
30000,money
3月底,time
3月底,time
這個月,time
第7年,time
7年,time
一天,time
王醫師,name
王醫師,name
王醫師,name
今天,time
王醫師,name
8年前,time
今天,time
７月５號,time
２０號,time
２６號,time
２６號,time
３４５,money
ubereats,profession
ubereats,profession
外公,family
外公,family
外公,family
外公,family
下午,time
傍晚,time
這個月,time
這個月,time
18,time
禮拜三,time
禮拜五,time
後天,time
後天,time
禮拜五,time
後天下午,time
8月21號,time
禮拜三,time
8月22號,time
8月22號,time
禮拜四,time
23號,time
23號,time
兩個月,time
兩個月,time
昨天,time
昨天,time
今天早上,time
昨天,time
5月24,time
5月24號,time
6月3號,time
紐約,location
6月3號,time
紐約,location
紐約,location
曼哈頓,location
紐約,location
曼哈頓,location
50分鐘,time
奇美,location
100,med_exam
10,med_exam
25,med_exam
三個禮拜,time
兩個月,time
10,med_exam
兩個月,time
第二個月,time
這一個月,time
這一個月,time
這個月,time
這個月,time
日本,location
日本,location
大阪,location
櫻花道,location
每個月,time
今天,time
8月12,time
12號,time
前二個月,time
一年,time
今天,time
第九瓶藥,time
前兩個月,time
前兩個月,time
這兩個月,time
三組,location
三組,location
今天,time
8月19號,time
19號,time
第一個月,time
二,time
二,time
三,time
一,time
二,time
第三個月,time
4月27,time
小愛,name
第三個月,time
第二個月,time
第三,time
第三個月,time
第三,time
8月1號,time
Grindr,contact
Hornet,contact
Grindr,contact
Grindr,contact
Grindr,contact
Grindr,contact
三次,time
那三次,time
8月21,time
8月2號,time
821,time
8,time
2,time
保險,profession
821,time
三個月,time
七公斤,med_exam
三年,time
三年,time
麻豆,location
5月28日,time
300塊,money
250,money
230塊,money
一萬到二萬,money
一萬到二萬,money
一萬,money
一年,time
九到十二個月,time
九到十二個月,time
五個月,time
101診間,location
101診間,location
兩個月,time
五百塊,money
兩千,money
一千七,money
五千塊,money
五千五百塊,money
日本,location
日本,location
600塊,money
小美,name
小美,name
上上個月,time
小美,name
上上個月,time
200,money
250塊,money
下下個禮拜,time
下下禮拜,time
第十個月,time
早上,time
晚上,time
早上,time
兩個月內,time
第十個月,time
小美,name
兩個月,time
六月十四日禮拜二,time
五月十八號,time
禮拜二早上,time
五百多塊,money
一萬五左右,money
五千,money
五千五,money
一千八,money
日本,name
2023,time
2024,time
兩年,time
2000,money
2000,money
