entity_text,entity_type
234526780,med_exam
138,med_exam
7．9,med_exam
14600,med_exam
4900,med_exam
1．44,med_exam
1200,med_exam
1500,med_exam
2100,med_exam
900多,med_exam
九十二,med_exam
一百三十一,med_exam
三百三百,med_exam
七百二,med_exam
三、四,med_exam
37.3,med_exam
37.4,med_exam
14,med_exam
15、16,med_exam
16,med_exam
四肢,med_exam
414,med_exam
356,med_exam
26,med_exam
2,med_exam
1300,med_exam
1,med_exam
4.9公分,med_exam
4.01公分,med_exam
27.3,med_exam
2900,med_exam
二十八,med_exam
889,med_exam
2．0,med_exam
4.5,med_exam
435,med_exam
600cc,med_exam
2000,med_exam
1.1,med_exam
0.幾,med_exam
十七,med_exam
4.6,med_exam
4.50,med_exam
2/10,med_exam
39.5,med_exam
22,med_exam
十二,med_exam
四十幾,med_exam
102,med_exam
91,med_exam
八十五,med_exam
九十,med_exam
七點二,med_exam
八點四,med_exam
六百,med_exam
38.1,med_exam
7/12,med_exam
零,med_exam
32,med_exam
1.8,med_exam
兩千五,med_exam
三千八,med_exam
105,med_exam
160,med_exam
170以上,med_exam
190,med_exam
0．80,med_exam
141,med_exam
54,med_exam
40,med_exam
80,med_exam
126,med_exam
5601,med_exam
16．4,med_exam
7,med_exam
78392,med_exam
37.2,med_exam
10.9,med_exam
110,med_exam
一百三,med_exam
兩百六,med_exam
六百八十二,med_exam
七十,med_exam
兩百七,med_exam
一百一,med_exam
一百八,med_exam
五一,med_exam
一百五,med_exam
一百四,med_exam
一百九,med_exam
五十幾,med_exam
七十幾,med_exam
八十,med_exam
五十九,med_exam
5公分,med_exam
0.72,med_exam
2600,med_exam
兩千七,med_exam
兩千六,med_exam
1.5公斤,med_exam
4公斤,med_exam
85,med_exam
10萬,med_exam
27,med_exam
137465537,med_exam
100公斤,med_exam
83946,med_exam
2500,med_exam
2800,med_exam
1.0,med_exam
1.87,med_exam
250cc,med_exam
9,med_exam
七十八點五,med_exam
七十八點二,med_exam
95,med_exam
五百二十二,med_exam
四十六,med_exam
二三,med_exam
一之二,med_exam
255,med_exam
5,med_exam
七…,med_exam
6615,med_exam
65,med_exam
5362,med_exam
一半一半,med_exam
1、0,med_exam
79,med_exam
70,med_exam
717,med_exam
3500,med_exam
4500,med_exam
12500,med_exam
二十四,med_exam
300,med_exam
三溫暖,med_exam
三溫,med_exam
69,med_exam
7846,med_exam
五百二十六,med_exam
一心二用,med_exam
858,med_exam
210,med_exam
107,med_exam
18,med_exam
106,med_exam
十幾,med_exam
3200,med_exam
兩千二,med_exam
一萬,med_exam
將近七千,med_exam
七千,med_exam
兩千,med_exam
三十,med_exam
二十六,med_exam
51,med_exam
四百一十四,med_exam
一萬三,med_exam
三分之一,med_exam
一千五,med_exam
2735,med_exam
026,med_exam
6700,med_exam
6500,med_exam
100382694,med_exam
8932,med_exam
146,med_exam
比一次,med_exam
5、6,med_exam
七,med_exam
兩三,med_exam
837654,med_exam
一百二,med_exam
五千多,med_exam
一千九,med_exam
一萬五,med_exam
521,med_exam
600,med_exam
600多,med_exam
1600,med_exam
2～24,med_exam
510,med_exam
1800,med_exam
二一,med_exam
四碼,med_exam
一萬六,med_exam
一千八,med_exam
二十幾,med_exam
